time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
57760, 0.00104574, 1e-07, 0.998954, 0.0001, 1.00105, 0.000445, 
57770, 0.00104592, 1e-07, 0.998954, 0.0001, 1.00105, 0.000445, 
57780, 0.0010461, 1e-07, 0.998954, 0.0001, 1.00105, 0.000445, 
57790, 0.00104628, 1e-07, 0.998954, 0.0001, 1.00105, 0.000445, 
57800, 0.00104646, 1e-07, 0.998954, 0.0001, 1.00105, 0.000445, 
57810, 0.00104664, 1e-07, 0.998953, 0.0001, 1.00105, 0.000445, 
57820, 0.00104683, 1e-07, 0.998953, 0.0001, 1.00105, 0.000445, 
57830, 0.00104701, 1e-07, 0.998953, 0.0001, 1.00105, 0.000445, 
57840, 0.00104719, 1e-07, 0.998953, 0.0001, 1.00105, 0.000445, 
57850, 0.00104737, 1e-07, 0.998953, 0.0001, 1.00105, 0.000445, 
57860, 0.00104755, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57870, 0.00104773, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57880, 0.00104791, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57890, 0.00104809, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57900, 0.00104827, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57910, 0.00104846, 1e-07, 0.998952, 0.0001, 1.00105, 0.000445, 
57920, 0.00104864, 1e-07, 0.998951, 0.0001, 1.00105, 0.000445, 
57930, 0.00104882, 1e-07, 0.998951, 0.0001, 1.00105, 0.000445, 
57940, 0.001049, 1e-07, 0.998951, 0.0001, 1.00105, 0.000445, 
57950, 0.00104918, 1e-07, 0.998951, 0.0001, 1.00105, 0.000445, 
57960, 0.00104936, 1e-07, 0.998951, 0.0001, 1.00105, 0.000445, 
57970, 0.00104954, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
57980, 0.00104972, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
57990, 0.0010499, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
58000, 0.00105008, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
58010, 0.00105027, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
58020, 0.00105045, 1e-07, 0.99895, 0.0001, 1.00105, 0.000445, 
58030, 0.00105063, 1e-07, 0.998949, 0.0001, 1.00105, 0.000445, 
58040, 0.00105081, 1e-07, 0.998949, 0.0001, 1.00105, 0.000445, 
58050, 0.00105099, 1e-07, 0.998949, 0.0001, 1.00105, 0.000445, 
58060, 0.00105117, 1e-07, 0.998949, 0.0001, 1.00105, 0.000445, 
58070, 0.00105135, 1e-07, 0.998949, 0.0001, 1.00105, 0.000445, 
58080, 0.00105153, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58090, 0.00105171, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58100, 0.0010519, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58110, 0.00105208, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58120, 0.00105226, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58130, 0.00105244, 1e-07, 0.998948, 0.0001, 1.00105, 0.000445, 
58140, 0.00105262, 1e-07, 0.998947, 0.0001, 1.00105, 0.000445, 
58150, 0.0010528, 1e-07, 0.998947, 0.0001, 1.00105, 0.000445, 
58160, 0.00105298, 1e-07, 0.998947, 0.0001, 1.00105, 0.000445, 
58170, 0.00105316, 1e-07, 0.998947, 0.0001, 1.00105, 0.000445, 
58180, 0.00105334, 1e-07, 0.998947, 0.0001, 1.00105, 0.000445, 
58190, 0.00105352, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58200, 0.00105371, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58210, 0.00105389, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58220, 0.00105407, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58230, 0.00105425, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58240, 0.00105443, 1e-07, 0.998946, 0.0001, 1.00105, 0.000445, 
58250, 0.00105461, 1e-07, 0.998945, 0.0001, 1.00105, 0.000445, 
58260, 0.00105479, 1e-07, 0.998945, 0.0001, 1.00105, 0.000445, 
58270, 0.00105497, 1e-07, 0.998945, 0.0001, 1.00105, 0.000445, 
58280, 0.00105515, 1e-07, 0.998945, 0.0001, 1.00106, 0.000445, 
58290, 0.00105534, 1e-07, 0.998945, 0.0001, 1.00106, 0.000445, 
58300, 0.00105552, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58310, 0.0010557, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58320, 0.00105588, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58330, 0.00105606, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58340, 0.00105624, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58350, 0.00105642, 1e-07, 0.998944, 0.0001, 1.00106, 0.000445, 
58360, 0.0010566, 1e-07, 0.998943, 0.0001, 1.00106, 0.000445, 
58370, 0.00105678, 1e-07, 0.998943, 0.0001, 1.00106, 0.000445, 
58380, 0.00105696, 1e-07, 0.998943, 0.0001, 1.00106, 0.000445, 
58390, 0.00105715, 1e-07, 0.998943, 0.0001, 1.00106, 0.000445, 
58400, 0.00105733, 1e-07, 0.998943, 0.0001, 1.00106, 0.000445, 
58410, 0.00105751, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58420, 0.00105769, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58430, 0.00105787, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58440, 0.00105805, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58450, 0.00105823, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58460, 0.00105841, 1e-07, 0.998942, 0.0001, 1.00106, 0.000445, 
58470, 0.00105859, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58480, 0.00105878, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58490, 0.00105896, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58500, 0.00105914, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58510, 0.00105932, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58520, 0.0010595, 1e-07, 0.998941, 0.0001, 1.00106, 0.000445, 
58530, 0.00105968, 1e-07, 0.99894, 0.0001, 1.00106, 0.000445, 
58540, 0.00105986, 1e-07, 0.99894, 0.0001, 1.00106, 0.000445, 
58550, 0.00106004, 1e-07, 0.99894, 0.0001, 1.00106, 0.000445, 
58560, 0.00106022, 1e-07, 0.99894, 0.0001, 1.00106, 0.000445, 
58570, 0.0010604, 1e-07, 0.99894, 0.0001, 1.00106, 0.000445, 
58580, 0.00106059, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58590, 0.00106077, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58600, 0.00106095, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58610, 0.00106113, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58620, 0.00106131, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58630, 0.00106149, 1e-07, 0.998939, 0.0001, 1.00106, 0.000445, 
58640, 0.00106167, 1e-07, 0.998938, 0.0001, 1.00106, 0.000445, 
58650, 0.00106185, 1e-07, 0.998938, 0.0001, 1.00106, 0.000445, 
58660, 0.00106203, 1e-07, 0.998938, 0.0001, 1.00106, 0.000445, 
58670, 0.00106222, 1e-07, 0.998938, 0.0001, 1.00106, 0.000445, 
58680, 0.0010624, 1e-07, 0.998938, 0.0001, 1.00106, 0.000445, 
58690, 0.00106258, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58700, 0.00106276, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58710, 0.00106294, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58720, 0.00106312, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58730, 0.0010633, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58740, 0.00106348, 1e-07, 0.998937, 0.0001, 1.00106, 0.000445, 
58750, 0.00106366, 1e-07, 0.998936, 0.0001, 1.00106, 0.000445, 
58760, 0.00106384, 1e-07, 0.998936, 0.0001, 1.00106, 0.000445, 
58770, 0.00106403, 1e-07, 0.998936, 0.0001, 1.00106, 0.000445, 
58780, 0.00106421, 1e-07, 0.998936, 0.0001, 1.00106, 0.000445, 
58790, 0.00106439, 1e-07, 0.998936, 0.0001, 1.00106, 0.000445, 
58800, 0.00106457, 1e-07, 0.998935, 0.0001, 1.00106, 0.000445, 
58810, 0.00106475, 1e-07, 0.998935, 0.0001, 1.00106, 0.000445, 
58820, 0.00106493, 1e-07, 0.998935, 0.0001, 1.00106, 0.000445, 
58830, 0.00106511, 1e-07, 0.998935, 0.0001, 1.00107, 0.000445, 
58840, 0.00106529, 1e-07, 0.998935, 0.0001, 1.00107, 0.000445, 
58850, 0.00106547, 1e-07, 0.998935, 0.0001, 1.00107, 0.000445, 
58860, 0.00106566, 1e-07, 0.998934, 0.0001, 1.00107, 0.000445, 
58870, 0.00106584, 1e-07, 0.998934, 0.0001, 1.00107, 0.000445, 
58880, 0.00106602, 1e-07, 0.998934, 0.0001, 1.00107, 0.000445, 
58890, 0.0010662, 1e-07, 0.998934, 0.0001, 1.00107, 0.000445, 
58900, 0.00106638, 1e-07, 0.998934, 0.0001, 1.00107, 0.000445, 
58910, 0.00106656, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58920, 0.00106674, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58930, 0.00106692, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58940, 0.0010671, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58950, 0.00106728, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58960, 0.00106747, 1e-07, 0.998933, 0.0001, 1.00107, 0.000445, 
58970, 0.00106765, 1e-07, 0.998932, 0.0001, 1.00107, 0.000445, 
58980, 0.00106783, 1e-07, 0.998932, 0.0001, 1.00107, 0.000445, 
58990, 0.00106801, 1e-07, 0.998932, 0.0001, 1.00107, 0.000445, 
59000, 0.00106819, 1e-07, 0.998932, 0.0001, 1.00107, 0.000445, 
59010, 0.00106837, 1e-07, 0.998932, 0.0001, 1.00107, 0.000445, 
59020, 0.00106855, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59030, 0.00106873, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59040, 0.00106891, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59050, 0.0010691, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59060, 0.00106928, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59070, 0.00106946, 1e-07, 0.998931, 0.0001, 1.00107, 0.000445, 
59080, 0.00106964, 1e-07, 0.99893, 0.0001, 1.00107, 0.000445, 
59090, 0.00106982, 1e-07, 0.99893, 0.0001, 1.00107, 0.000445, 
59100, 0.00107, 1e-07, 0.99893, 0.0001, 1.00107, 0.000445, 
59110, 0.00107018, 1e-07, 0.99893, 0.0001, 1.00107, 0.000445, 
59120, 0.00107036, 1e-07, 0.99893, 0.0001, 1.00107, 0.000445, 
59130, 0.00107054, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59140, 0.00107072, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59150, 0.00107091, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59160, 0.00107109, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59170, 0.00107127, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59180, 0.00107145, 1e-07, 0.998929, 0.0001, 1.00107, 0.000445, 
59190, 0.00107163, 1e-07, 0.998928, 0.0001, 1.00107, 0.000445, 
59200, 0.00107181, 1e-07, 0.998928, 0.0001, 1.00107, 0.000445, 
59210, 0.00107199, 1e-07, 0.998928, 0.0001, 1.00107, 0.000445, 
59220, 0.00107217, 1e-07, 0.998928, 0.0001, 1.00107, 0.000445, 
59230, 0.00107235, 1e-07, 0.998928, 0.0001, 1.00107, 0.000445, 
59240, 0.00107253, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59250, 0.00107272, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59260, 0.0010729, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59270, 0.00107308, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59280, 0.00107326, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59290, 0.00107344, 1e-07, 0.998927, 0.0001, 1.00107, 0.000445, 
59300, 0.00107362, 1e-07, 0.998926, 0.0001, 1.00107, 0.000445, 
59310, 0.0010738, 1e-07, 0.998926, 0.0001, 1.00107, 0.000445, 
59320, 0.00107398, 1e-07, 0.998926, 0.0001, 1.00107, 0.000445, 
59330, 0.00107416, 1e-07, 0.998926, 0.0001, 1.00107, 0.000445, 
59340, 0.00107435, 1e-07, 0.998926, 0.0001, 1.00107, 0.000445, 
59350, 0.00107453, 1e-07, 0.998925, 0.0001, 1.00107, 0.000445, 
59360, 0.00107471, 1e-07, 0.998925, 0.0001, 1.00107, 0.000445, 
59370, 0.00107489, 1e-07, 0.998925, 0.0001, 1.00107, 0.000445, 
59380, 0.00107507, 1e-07, 0.998925, 0.0001, 1.00108, 0.000445, 
59390, 0.00107525, 1e-07, 0.998925, 0.0001, 1.00108, 0.000445, 
59400, 0.00107543, 1e-07, 0.998925, 0.0001, 1.00108, 0.000445, 
59410, 0.00107561, 1e-07, 0.998924, 0.0001, 1.00108, 0.000445, 
59420, 0.00107579, 1e-07, 0.998924, 0.0001, 1.00108, 0.000445, 
59430, 0.00107597, 1e-07, 0.998924, 0.0001, 1.00108, 0.000445, 
59440, 0.00107616, 1e-07, 0.998924, 0.0001, 1.00108, 0.000445, 
59450, 0.00107634, 1e-07, 0.998924, 0.0001, 1.00108, 0.000445, 
59460, 0.00107652, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59470, 0.0010767, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59480, 0.00107688, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59490, 0.00107706, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59500, 0.00107724, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59510, 0.00107742, 1e-07, 0.998923, 0.0001, 1.00108, 0.000445, 
59520, 0.0010776, 1e-07, 0.998922, 0.0001, 1.00108, 0.000445, 
59530, 0.00107779, 1e-07, 0.998922, 0.0001, 1.00108, 0.000445, 
59540, 0.00107797, 1e-07, 0.998922, 0.0001, 1.00108, 0.000445, 
59550, 0.00107815, 1e-07, 0.998922, 0.0001, 1.00108, 0.000445, 
59560, 0.00107833, 1e-07, 0.998922, 0.0001, 1.00108, 0.000445, 
59570, 0.00107851, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59580, 0.00107869, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59590, 0.00107887, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59600, 0.00107905, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59610, 0.00107923, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59620, 0.00107941, 1e-07, 0.998921, 0.0001, 1.00108, 0.000445, 
59630, 0.0010796, 1e-07, 0.99892, 0.0001, 1.00108, 0.000445, 
59640, 0.00107978, 1e-07, 0.99892, 0.0001, 1.00108, 0.000445, 
59650, 0.00107996, 1e-07, 0.99892, 0.0001, 1.00108, 0.000445, 
59660, 0.00108014, 1e-07, 0.99892, 0.0001, 1.00108, 0.000445, 
59670, 0.00108032, 1e-07, 0.99892, 0.0001, 1.00108, 0.000445, 
59680, 0.0010805, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59690, 0.00108068, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59700, 0.00108086, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59710, 0.00108104, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59720, 0.00108123, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59730, 0.00108141, 1e-07, 0.998919, 0.0001, 1.00108, 0.000445, 
59740, 0.00108159, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59750, 0.00108177, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59760, 0.00108195, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59770, 0.00108213, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59780, 0.00108231, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59790, 0.00108249, 1e-07, 0.998918, 0.0001, 1.00108, 0.000445, 
59800, 0.00108267, 1e-07, 0.998917, 0.0001, 1.00108, 0.000445, 
59810, 0.00108285, 1e-07, 0.998917, 0.0001, 1.00108, 0.000445, 
59820, 0.00108304, 1e-07, 0.998917, 0.0001, 1.00108, 0.000445, 
59830, 0.00108322, 1e-07, 0.998917, 0.0001, 1.00108, 0.000445, 
59840, 0.0010834, 1e-07, 0.998917, 0.0001, 1.00108, 0.000445, 
59850, 0.00108358, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59860, 0.00108376, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59870, 0.00108394, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59880, 0.00108412, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59890, 0.0010843, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59900, 0.00108448, 1e-07, 0.998916, 0.0001, 1.00108, 0.000445, 
59910, 0.00108467, 1e-07, 0.998915, 0.0001, 1.00108, 0.000445, 
59920, 0.00108485, 1e-07, 0.998915, 0.0001, 1.00108, 0.000445, 
59930, 0.00108503, 1e-07, 0.998915, 0.0001, 1.00109, 0.000445, 
59940, 0.00108521, 1e-07, 0.998915, 0.0001, 1.00109, 0.000445, 
59950, 0.00108539, 1e-07, 0.998915, 0.0001, 1.00109, 0.000445, 
59960, 0.00108557, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
59970, 0.00108575, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
59980, 0.00108593, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
59990, 0.00108611, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
60000, 0.00108629, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
60010, 0.00108648, 1e-07, 0.998914, 0.0001, 1.00109, 0.000445, 
60020, 0.00108666, 1e-07, 0.998913, 0.0001, 1.00109, 0.000445, 
60030, 0.00108684, 1e-07, 0.998913, 0.0001, 1.00109, 0.000445, 
60040, 0.00108702, 1e-07, 0.998913, 0.0001, 1.00109, 0.000445, 
60050, 0.0010872, 1e-07, 0.998913, 0.0001, 1.00109, 0.000445, 
60060, 0.00108738, 1e-07, 0.998913, 0.0001, 1.00109, 0.000445, 
60070, 0.00108756, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60080, 0.00108774, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60090, 0.00108792, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60100, 0.00108811, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60110, 0.00108829, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60120, 0.00108847, 1e-07, 0.998912, 0.0001, 1.00109, 0.000445, 
60130, 0.00108865, 1e-07, 0.998911, 0.0001, 1.00109, 0.000445, 
60140, 0.00108883, 1e-07, 0.998911, 0.0001, 1.00109, 0.000445, 
60150, 0.00108901, 1e-07, 0.998911, 0.0001, 1.00109, 0.000445, 
60160, 0.00108919, 1e-07, 0.998911, 0.0001, 1.00109, 0.000445, 
60170, 0.00108937, 1e-07, 0.998911, 0.0001, 1.00109, 0.000445, 
60180, 0.00108955, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60190, 0.00108973, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60200, 0.00108992, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60210, 0.0010901, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60220, 0.00109028, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60230, 0.00109046, 1e-07, 0.99891, 0.0001, 1.00109, 0.000445, 
60240, 0.00109064, 1e-07, 0.998909, 0.0001, 1.00109, 0.000445, 
60250, 0.00109082, 1e-07, 0.998909, 0.0001, 1.00109, 0.000445, 
60260, 0.001091, 1e-07, 0.998909, 0.0001, 1.00109, 0.000445, 
60270, 0.00109118, 1e-07, 0.998909, 0.0001, 1.00109, 0.000445, 
60280, 0.00109136, 1e-07, 0.998909, 0.0001, 1.00109, 0.000445, 
60290, 0.00109155, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60300, 0.00109173, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60310, 0.00109191, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60320, 0.00109209, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60330, 0.00109227, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60340, 0.00109245, 1e-07, 0.998908, 0.0001, 1.00109, 0.000445, 
60350, 0.00109263, 1e-07, 0.998907, 0.0001, 1.00109, 0.000445, 
60360, 0.00109281, 1e-07, 0.998907, 0.0001, 1.00109, 0.000445, 
60370, 0.00109299, 1e-07, 0.998907, 0.0001, 1.00109, 0.000445, 
60380, 0.00109317, 1e-07, 0.998907, 0.0001, 1.00109, 0.000445, 
60390, 0.00109336, 1e-07, 0.998907, 0.0001, 1.00109, 0.000445, 
60400, 0.00109354, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60410, 0.00109372, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60420, 0.0010939, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60430, 0.00109408, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60440, 0.00109426, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60450, 0.00109444, 1e-07, 0.998906, 0.0001, 1.00109, 0.000445, 
60460, 0.00109462, 1e-07, 0.998905, 0.0001, 1.00109, 0.000445, 
60470, 0.0010948, 1e-07, 0.998905, 0.0001, 1.00109, 0.000445, 
60480, 0.00109499, 1e-07, 0.998905, 0.0001, 1.00109, 0.000445, 
60490, 0.00109517, 1e-07, 0.998905, 0.0001, 1.0011, 0.000445, 
60500, 0.00109535, 1e-07, 0.998905, 0.0001, 1.0011, 0.000445, 
60510, 0.00109553, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60520, 0.00109571, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60530, 0.00109589, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60540, 0.00109607, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60550, 0.00109625, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60560, 0.00109643, 1e-07, 0.998904, 0.0001, 1.0011, 0.000445, 
60570, 0.00109661, 1e-07, 0.998903, 0.0001, 1.0011, 0.000445, 
60580, 0.0010968, 1e-07, 0.998903, 0.0001, 1.0011, 0.000445, 
60590, 0.00109698, 1e-07, 0.998903, 0.0001, 1.0011, 0.000445, 
60600, 0.00109716, 1e-07, 0.998903, 0.0001, 1.0011, 0.000445, 
60610, 0.00109734, 1e-07, 0.998903, 0.0001, 1.0011, 0.000445, 
60620, 0.00109752, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60630, 0.0010977, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60640, 0.00109788, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60650, 0.00109806, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60660, 0.00109824, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60670, 0.00109842, 1e-07, 0.998902, 0.0001, 1.0011, 0.000445, 
60680, 0.00109861, 1e-07, 0.998901, 0.0001, 1.0011, 0.000445, 
60690, 0.00109879, 1e-07, 0.998901, 0.0001, 1.0011, 0.000445, 
60700, 0.00109897, 1e-07, 0.998901, 0.0001, 1.0011, 0.000445, 
60710, 0.00109915, 1e-07, 0.998901, 0.0001, 1.0011, 0.000445, 
60720, 0.00109933, 1e-07, 0.998901, 0.0001, 1.0011, 0.000445, 
60730, 0.00109951, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60740, 0.00109969, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60750, 0.00109987, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60760, 0.00110005, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60770, 0.00110024, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60780, 0.00110042, 1e-07, 0.9989, 0.0001, 1.0011, 0.000445, 
60790, 0.0011006, 1e-07, 0.998899, 0.0001, 1.0011, 0.000445, 
60800, 0.00110078, 1e-07, 0.998899, 0.0001, 1.0011, 0.000445, 
60810, 0.00110096, 1e-07, 0.998899, 0.0001, 1.0011, 0.000445, 
60820, 0.00110114, 1e-07, 0.998899, 0.0001, 1.0011, 0.000445, 
60830, 0.00110132, 1e-07, 0.998899, 0.0001, 1.0011, 0.000445, 
60840, 0.0011015, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60850, 0.00110168, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60860, 0.00110186, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60870, 0.00110205, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60880, 0.00110223, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60890, 0.00110241, 1e-07, 0.998898, 0.0001, 1.0011, 0.000445, 
60900, 0.00110259, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60910, 0.00110277, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60920, 0.00110295, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60930, 0.00110313, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60940, 0.00110331, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60950, 0.00110349, 1e-07, 0.998897, 0.0001, 1.0011, 0.000445, 
60960, 0.00110368, 1e-07, 0.998896, 0.0001, 1.0011, 0.000445, 
60970, 0.00110386, 1e-07, 0.998896, 0.0001, 1.0011, 0.000445, 
60980, 0.00110404, 1e-07, 0.998896, 0.0001, 1.0011, 0.000445, 
60990, 0.00110422, 1e-07, 0.998896, 0.0001, 1.0011, 0.000445, 
61000, 0.0011044, 1e-07, 0.998896, 0.0001, 1.0011, 0.000445, 
61010, 0.00110458, 1e-07, 0.998895, 0.0001, 1.0011, 0.000445, 
61020, 0.00110476, 1e-07, 0.998895, 0.0001, 1.0011, 0.000445, 
61030, 0.00110494, 1e-07, 0.998895, 0.0001, 1.0011, 0.000445, 
61040, 0.00110512, 1e-07, 0.998895, 0.0001, 1.00111, 0.000445, 
61050, 0.0011053, 1e-07, 0.998895, 0.0001, 1.00111, 0.000445, 
61060, 0.00110549, 1e-07, 0.998895, 0.0001, 1.00111, 0.000445, 
61070, 0.00110567, 1e-07, 0.998894, 0.0001, 1.00111, 0.000445, 
