space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.027225, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.027675, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.028125, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.028575, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.029025, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.029475, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.029925, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.030375, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.030825, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.031275, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.031725, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.032175, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.032625, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.033075, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.033525, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.033975, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.034425, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.034875, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.035325, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.035775, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.036225, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.036675, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.037125, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.037575, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.038025, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.038475, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.038925, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.039375, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.039825, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.040275, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.040725, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.041175, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.041625, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.042075, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.042525, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.042975, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.043425, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.043875, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.044325, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
0.044775, 0, 8.8115, 12.7142, 14.5894, 15.5578, 16.0809, 16.3708, 16.534, 16.6267, 16.6795, 16.7097, 
