time, x=0.000225m, x=0.004725m, x=0.009225m, x=0.013725m, x=0.018225m, x=0.022725m, x=0.027225m, x=0.031725m, x=0.036225m, x=0.040725m, x=0.044775m, 
68048.6, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 12.6324, 
68083.2, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 12.6351, 
68117.8, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 
68152.3, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 12.6404, 
68186.9, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 
68221.4, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 12.6457, 
68256, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 12.6484, 
68290.6, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 12.651, 
68325.1, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 12.6537, 
68359.7, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 12.6563, 
68394.2, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 
68428.8, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 12.6616, 
68463.4, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 12.6643, 
68497.9, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 12.6669, 
68532.5, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 
68567, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 12.6722, 
68601.6, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 12.6748, 
68636.2, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 12.6775, 
68670.7, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 12.6801, 
68705.3, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 12.6827, 
68739.8, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 12.6854, 
68774.4, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 12.688, 
68809, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 12.6906, 
68843.5, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 12.6932, 
68878.1, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 12.6959, 
68912.6, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 12.6985, 
68947.2, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 12.7011, 
68981.8, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 12.7037, 
69016.3, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 12.7063, 
69050.9, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 12.709, 
69085.4, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 12.7116, 
69120, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 12.7142, 
69154.6, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 12.7168, 
69189.1, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 12.7194, 
69223.7, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 12.722, 
69258.2, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 12.7246, 
69292.8, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 12.7272, 
69327.4, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 12.7298, 
69361.9, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 12.7324, 
69396.5, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 12.735, 
69431, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 12.7376, 
69465.6, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 12.7402, 
69500.2, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 12.7428, 
69534.7, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 
69569.3, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 12.7479, 
69603.8, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 12.7505, 
69638.4, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 12.7531, 
69673, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 12.7557, 
69707.5, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 12.7582, 
69742.1, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 12.7608, 
69776.6, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 12.7634, 
69811.2, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 12.766, 
69845.8, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 12.7685, 
69880.3, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 12.7711, 
69914.9, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 12.7737, 
69949.4, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 12.7762, 
69984, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 
70018.6, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 
70053.1, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 
70087.7, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 12.7865, 
70122.2, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 12.789, 
70156.8, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 12.7916, 
70191.4, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 12.7941, 
70225.9, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 12.7967, 
70260.5, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 12.7992, 
70295, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 12.8018, 
70329.6, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 12.8043, 
70364.2, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 12.8069, 
70398.7, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 12.8094, 
70433.3, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 12.8119, 
70467.8, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 12.8145, 
70502.4, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 12.817, 
70537, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 12.8195, 
70571.5, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 12.8221, 
70606.1, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 12.8246, 
70640.6, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 12.8271, 
70675.2, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 12.8297, 
70709.8, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 12.8322, 
70744.3, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 
70778.9, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 12.8372, 
70813.4, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 
70848, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 
70882.6, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 
70917.1, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 12.8473, 
70951.7, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 12.8498, 
70986.2, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 12.8523, 
71020.8, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 12.8548, 
71055.4, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 12.8573, 
71089.9, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 12.8598, 
71124.5, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 
71159, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 12.8648, 
71193.6, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 12.8673, 
71228.2, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 12.8698, 
71262.7, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 
71297.3, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 12.8748, 
71331.8, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 12.8773, 
71366.4, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 12.8798, 
71401, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 12.8823, 
71435.5, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 
71470.1, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 12.8873, 
71504.6, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 12.8897, 
71539.2, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 12.8922, 
71573.8, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 12.8947, 
71608.3, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 12.8972, 
71642.9, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 12.8997, 
71677.4, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 
71712, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 12.9046, 
71746.6, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 12.9071, 
71781.1, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 12.9095, 
71815.7, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 12.912, 
71850.2, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 12.9145, 
71884.8, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 12.9169, 
71919.4, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 12.9194, 
71953.9, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 12.9219, 
71988.5, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 12.9243, 
72023, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 12.9268, 
72057.6, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 12.9292, 
72092.2, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 12.9317, 
72126.7, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 12.9341, 
72161.3, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 12.9366, 
72195.8, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 12.939, 
72230.4, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 
72265, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 12.9439, 
72299.5, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 12.9464, 
72334.1, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 12.9488, 
72368.6, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 12.9512, 
72403.2, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 12.9537, 
72437.8, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 12.9561, 
72472.3, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 12.9585, 
72506.9, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 12.961, 
72541.4, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 12.9634, 
72576, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 12.9658, 
72610.6, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 12.9683, 
72645.1, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 
72679.7, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 12.9731, 
72714.2, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 12.9755, 
72748.8, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 12.9779, 
72783.4, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 12.9804, 
72817.9, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 12.9828, 
72852.5, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 12.9852, 
72887, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 12.9876, 
72921.6, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 12.99, 
72956.2, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 
72990.7, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 12.9948, 
73025.3, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 12.9972, 
73059.8, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 12.9996, 
73094.4, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 13.002, 
73129, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 13.0044, 
73163.5, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 13.0068, 
73198.1, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 13.0092, 
73232.6, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 13.0116, 
73267.2, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 13.014, 
73301.8, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 13.0164, 
73336.3, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 13.0188, 
73370.9, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 13.0212, 
73405.4, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 13.0236, 
73440, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 13.026, 
73474.6, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 13.0283, 
73509.1, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 13.0307, 
73543.7, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 13.0331, 
73578.2, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 13.0355, 
73612.8, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 13.0379, 
73647.4, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 13.0402, 
73681.9, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 13.0426, 
73716.5, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 13.045, 
73751, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 13.0473, 
73785.6, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 13.0497, 
73820.2, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 13.0521, 
73854.7, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 13.0544, 
73889.3, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 13.0568, 
73923.8, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 13.0592, 
73958.4, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 
73993, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 13.0639, 
74027.5, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 13.0662, 
74062.1, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 13.0686, 
74096.6, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 13.0709, 
74131.2, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 13.0733, 
74165.8, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 13.0757, 
74200.3, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 13.078, 
74234.9, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 13.0803, 
74269.4, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 13.0827, 
74304, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 
74338.6, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 13.0874, 
74373.1, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 13.0897, 
74407.7, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 13.092, 
74442.2, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 13.0944, 
74476.8, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 13.0967, 
74511.4, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 13.0991, 
74545.9, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 13.1014, 
74580.5, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 13.1037, 
74615, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 13.106, 
74649.6, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 13.1084, 
74684.2, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 13.1107, 
74718.7, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 13.113, 
