space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.019125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.019575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.021375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.021825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.022275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.022725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.023175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.023625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
