time, x=0.000000, x=0.100000, x=0.200000, x=0.300000, x=0.400000, x=0.500000, x=0.600000, x=0.700000, x=0.800000, x=0.900000, 
0.176, 4.32099e-54, 1.15519e-06, 0.373053, 0.413868, 0.413868, 0.413868, 0.413867, 0.040815, 1.71896e-09, 4.34835e-22, 
0.177, 2.14969e-54, 8.93421e-07, 0.367246, 0.411799, 0.411799, 0.411799, 0.411798, 0.0445529, 2.33529e-09, 7.12304e-22, 
0.178, 1.06947e-54, 6.89646e-07, 0.361233, 0.40974, 0.40974, 0.40974, 0.409739, 0.0485073, 3.16146e-09, 1.16227e-21, 
0.179, 5.32062e-55, 5.31336e-07, 0.355013, 0.407691, 0.407691, 0.407691, 0.407691, 0.0526779, 4.265e-09, 1.88911e-21, 
0.18, 2.64701e-55, 4.08595e-07, 0.34859, 0.405653, 0.405653, 0.405653, 0.405652, 0.0570631, 5.73387e-09, 3.05868e-21, 
0.181, 1.31689e-55, 3.1362e-07, 0.341964, 0.403625, 0.403625, 0.403625, 0.403624, 0.0616602, 7.68219e-09, 4.93341e-21, 
0.182, 6.55151e-56, 2.40275e-07, 0.335142, 0.401606, 0.401606, 0.401606, 0.401606, 0.0664648, 1.02575e-08, 7.92702e-21, 
0.183, 3.25938e-56, 1.83744e-07, 0.328127, 0.399598, 0.399598, 0.399598, 0.399598, 0.0714714, 1.365e-08, 1.26892e-20, 
0.184, 1.62154e-56, 1.40257e-07, 0.320927, 0.3976, 0.3976, 0.3976, 0.3976, 0.076673, 1.81036e-08, 2.02362e-20, 
0.185, 8.06716e-57, 1.06868e-07, 0.313551, 0.395612, 0.395612, 0.395612, 0.395612, 0.0820614, 2.39307e-08, 3.21522e-20, 
0.186, 4.01341e-57, 8.12817e-08, 0.306008, 0.393634, 0.393634, 0.393634, 0.393634, 0.0876267, 3.1529e-08, 5.08965e-20, 
0.187, 1.99667e-57, 6.1711e-08, 0.298308, 0.391666, 0.391666, 0.391666, 0.391666, 0.0933581, 4.14042e-08, 8.02738e-20, 
0.188, 9.93345e-58, 4.67697e-08, 0.290465, 0.389708, 0.389708, 0.389708, 0.389708, 0.0992433, 5.41959e-08, 1.26147e-19, 
0.189, 4.94189e-58, 3.53839e-08, 0.28249, 0.387759, 0.387759, 0.387759, 0.387759, 0.105269, 7.07113e-08, 1.97521e-19, 
0.19, 2.45859e-58, 2.67233e-08, 0.2744, 0.38582, 0.385821, 0.385821, 0.385821, 0.111421, 9.19649e-08, 3.0817e-19, 
0.191, 1.22315e-58, 2.01477e-08, 0.266208, 0.383891, 0.383891, 0.383891, 0.383891, 0.117684, 1.19228e-07, 4.79092e-19, 
0.192, 6.08516e-59, 1.51641e-08, 0.257931, 0.381972, 0.381972, 0.381972, 0.381972, 0.124041, 1.54086e-07, 7.42184e-19, 
0.193, 3.02737e-59, 1.13939e-08, 0.249587, 0.380062, 0.380062, 0.380062, 0.380062, 0.130475, 1.98515e-07, 1.14572e-18, 
0.194, 1.50612e-59, 8.54662e-09, 0.241192, 0.378162, 0.378162, 0.378162, 0.378162, 0.13697, 2.54962e-07, 1.7625e-18, 
0.195, 7.49293e-60, 6.40017e-09, 0.232765, 0.376271, 0.376271, 0.376271, 0.376271, 0.143506, 3.26454e-07, 2.70195e-18, 
0.196, 3.72773e-60, 4.78484e-09, 0.224325, 0.374389, 0.37439, 0.37439, 0.37439, 0.150065, 4.16717e-07, 4.1279e-18, 
0.197, 1.85455e-60, 3.57132e-09, 0.215888, 0.372517, 0.372518, 0.372518, 0.372518, 0.156629, 5.30329e-07, 6.2849e-18, 
0.198, 9.22637e-61, 2.66123e-09, 0.207476, 0.370654, 0.370655, 0.370655, 0.370655, 0.163179, 6.72887e-07, 9.53658e-18, 
0.199, 4.59012e-61, 1.97985e-09, 0.199105, 0.368801, 0.368802, 0.368802, 0.368802, 0.169697, 8.51223e-07, 1.44219e-17, 
0.2, 2.28358e-61, 1.47056e-09, 0.190794, 0.366957, 0.366958, 0.366958, 0.366958, 0.176164, 1.07364e-06, 2.17371e-17, 
0.201, 1.13608e-61, 1.09054e-09, 0.182562, 0.365122, 0.365123, 0.365123, 0.365123, 0.182562, 1.35019e-06, 3.26538e-17, 
0.202, 5.65201e-62, 8.07446e-10, 0.174425, 0.363296, 0.363297, 0.363297, 0.363297, 0.188873, 1.69303e-06, 4.88914e-17, 
0.203, 2.81188e-62, 5.96902e-10, 0.1664, 0.361479, 0.361481, 0.361481, 0.361481, 0.195081, 2.11679e-06, 7.29637e-17, 
0.204, 1.39891e-62, 4.40572e-10, 0.158504, 0.359671, 0.359674, 0.359674, 0.359674, 0.20117, 2.63902e-06, 1.08534e-16, 
0.205, 6.95957e-63, 3.24682e-10, 0.150751, 0.357872, 0.357875, 0.357875, 0.357875, 0.207124, 3.28071e-06, 1.60924e-16, 
0.206, 3.46239e-63, 2.3891e-10, 0.143157, 0.356082, 0.356086, 0.356086, 0.356086, 0.212929, 4.0669e-06, 2.37836e-16, 
0.207, 1.72254e-63, 1.75529e-10, 0.135734, 0.3543, 0.354305, 0.354305, 0.354305, 0.218572, 5.02736e-06, 3.50387e-16, 
0.208, 8.56962e-64, 1.28767e-10, 0.128494, 0.352528, 0.352534, 0.352534, 0.352534, 0.22404, 6.19732e-06, 5.14564e-16, 
0.209, 4.26339e-64, 9.4322e-11, 0.121449, 0.350764, 0.350771, 0.350771, 0.350771, 0.229322, 7.61844e-06, 7.53292e-16, 
0.21, 2.12104e-64, 6.8988e-11, 0.114608, 0.349008, 0.349017, 0.349017, 0.349017, 0.234409, 9.33974e-06, 1.09933e-15, 
0.211, 1.05521e-64, 5.0384e-11, 0.107981, 0.347261, 0.347272, 0.347272, 0.347272, 0.239291, 1.14188e-05, 1.59934e-15, 
0.212, 5.24969e-65, 3.67431e-11, 0.101574, 0.345522, 0.345536, 0.345536, 0.345536, 0.243962, 1.39228e-05, 2.31958e-15, 
0.213, 2.61172e-65, 2.67563e-11, 0.0953931, 0.343791, 0.343808, 0.343808, 0.343808, 0.248415, 1.69305e-05, 3.35388e-15, 
0.214, 1.29933e-65, 1.94558e-11, 0.089444, 0.342069, 0.342089, 0.342089, 0.342089, 0.252645, 2.0533e-05, 4.83458e-15, 
0.215, 6.46418e-66, 1.4127e-11, 0.0837301, 0.340354, 0.340379, 0.340379, 0.340379, 0.256649, 2.48363e-05, 6.94792e-15, 
0.216, 3.21593e-66, 1.02432e-11, 0.0782539, 0.338647, 0.338677, 0.338677, 0.338677, 0.260423, 2.99626e-05, 9.95502e-15, 
0.217, 1.59992e-66, 7.41659e-12, 0.0730168, 0.336947, 0.336983, 0.336983, 0.336983, 0.263967, 3.60529e-05, 1.4221e-14, 
0.218, 7.95962e-67, 5.36247e-12, 0.068019, 0.335255, 0.335298, 0.335298, 0.335298, 0.26728, 4.32689e-05, 2.02548e-14, 
0.219, 3.95991e-67, 3.87188e-12, 0.0632596, 0.33357, 0.333622, 0.333622, 0.333622, 0.270362, 5.17959e-05, 2.87634e-14, 
0.22, 1.97006e-67, 2.79177e-12, 0.0587369, 0.331892, 0.331954, 0.331954, 0.331954, 0.273217, 6.18455e-05, 4.07267e-14, 
0.221, 9.80103e-68, 2.01021e-12, 0.054448, 0.33022, 0.330294, 0.330294, 0.330294, 0.275846, 7.36581e-05, 5.74978e-14, 
0.222, 4.87601e-68, 1.44548e-12, 0.0503895, 0.328555, 0.328643, 0.328643, 0.328643, 0.278253, 8.75068e-05, 8.09402e-14, 
0.223, 2.42582e-68, 1.03799e-12, 0.0465568, 0.326896, 0.326999, 0.326999, 0.326999, 0.280443, 0.0001037, 1.13612e-13, 
0.224, 1.20684e-68, 7.4438e-13, 0.0429449, 0.325242, 0.325364, 0.325364, 0.325364, 0.28242, 0.000122587, 1.59017e-13, 
0.225, 6.00405e-69, 5.3311e-13, 0.0395481, 0.323593, 0.323738, 0.323738, 0.323738, 0.284189, 0.000144557, 2.21936e-13, 
0.226, 2.98701e-69, 3.81298e-13, 0.0363601, 0.321949, 0.322119, 0.322119, 0.322119, 0.285759, 0.000170049, 3.08875e-13, 
0.227, 1.48604e-69, 2.72359e-13, 0.0333742, 0.320309, 0.320508, 0.320508, 0.320508, 0.287134, 0.000199554, 4.28664e-13, 
0.228, 7.39305e-70, 1.94292e-13, 0.0305831, 0.318672, 0.318906, 0.318906, 0.318906, 0.288323, 0.000233615, 5.93251e-13, 
0.229, 3.67804e-70, 1.38421e-13, 0.0279794, 0.317038, 0.317311, 0.317311, 0.317311, 0.289332, 0.000272839, 8.18757e-13, 
0.23, 1.82983e-70, 9.84905e-14, 0.0255554, 0.315407, 0.315725, 0.315725, 0.315725, 0.290169, 0.000317895, 1.12687e-12, 
0.231, 9.10338e-71, 6.99893e-14, 0.0233032, 0.313777, 0.314146, 0.314146, 0.314146, 0.290843, 0.000369523, 1.54669e-12, 
0.232, 4.52893e-71, 4.96727e-14, 0.0212146, 0.312147, 0.312575, 0.312575, 0.312575, 0.291361, 0.000428534, 2.11713e-12, 
0.233, 2.25314e-71, 3.52094e-14, 0.0192817, 0.310517, 0.311012, 0.311012, 0.311012, 0.291731, 0.000495821, 2.89011e-12, 
0.234, 1.12094e-71, 2.49262e-14, 0.0174964, 0.308885, 0.309457, 0.309457, 0.309457, 0.291961, 0.000572356, 3.93473e-12, 
0.235, 5.57667e-72, 1.76244e-14, 0.0158505, 0.307251, 0.30791, 0.30791, 0.30791, 0.29206, 0.000659201, 5.34259e-12, 
0.236, 2.77439e-72, 1.24463e-14, 0.014336, 0.305613, 0.306371, 0.306371, 0.306371, 0.292035, 0.000757508, 7.23493e-12, 
0.237, 1.38026e-72, 8.77872e-15, 0.0129453, 0.30397, 0.304839, 0.304839, 0.304839, 0.291893, 0.000868522, 9.77167e-12, 
0.238, 6.8668e-73, 6.18437e-15, 0.0116705, 0.302321, 0.303315, 0.303315, 0.303315, 0.291644, 0.00099359, 1.31632e-11, 
0.239, 3.41623e-73, 4.35147e-15, 0.0105043, 0.300664, 0.301798, 0.301798, 0.301798, 0.291294, 0.00113416, 1.76856e-11, 
0.24, 1.69958e-73, 3.05813e-15, 0.00943939, 0.298997, 0.300289, 0.300289, 0.300289, 0.29085, 0.00129177, 2.37002e-11, 
0.241, 8.45539e-74, 2.14664e-15, 0.00846881, 0.297319, 0.298788, 0.298788, 0.298788, 0.290319, 0.00146809, 3.16783e-11, 
0.242, 4.20656e-74, 1.50504e-15, 0.00758586, 0.295629, 0.297294, 0.297294, 0.297294, 0.289708, 0.00166488, 4.22336e-11, 
0.243, 2.09276e-74, 1.05397e-15, 0.0067841, 0.293923, 0.295807, 0.295807, 0.295807, 0.289023, 0.001884, 5.61624e-11, 
0.244, 1.04115e-74, 7.37229e-16, 0.00605741, 0.292201, 0.294328, 0.294328, 0.294328, 0.288271, 0.00212743, 7.4496e-11, 
0.245, 5.17971e-75, 5.15078e-16, 0.00539997, 0.290459, 0.292856, 0.292856, 0.292856, 0.287456, 0.00239725, 9.85656e-11, 
0.246, 2.57691e-75, 3.59454e-16, 0.00480627, 0.288697, 0.291392, 0.291392, 0.291392, 0.286586, 0.00269564, 1.30086e-10, 
0.247, 1.28201e-75, 2.50564e-16, 0.00427108, 0.28691, 0.289935, 0.289935, 0.289935, 0.285664, 0.00302488, 1.71258e-10, 
0.248, 6.37801e-76, 1.74461e-16, 0.00378951, 0.285098, 0.288486, 0.288486, 0.288486, 0.284696, 0.00338735, 2.24904e-10, 
0.249, 3.17306e-76, 1.21336e-16, 0.00335697, 0.283258, 0.287043, 0.287043, 0.287043, 0.283686, 0.00378551, 2.94628e-10, 
0.25, 1.5786e-76, 8.42939e-17, 0.00296915, 0.281386, 0.285608, 0.285608, 0.285608, 0.282639, 0.0042219, 3.85024e-10, 
0.251, 7.85352e-77, 5.84949e-17, 0.00262204, 0.279481, 0.28418, 0.28418, 0.28418, 0.281558, 0.00469913, 5.01932e-10, 
0.252, 3.90713e-77, 4.05471e-17, 0.00231192, 0.277539, 0.282759, 0.282759, 0.282759, 0.280447, 0.00521988, 6.52756e-10, 
0.253, 1.9438e-77, 2.80754e-17, 0.00203532, 0.275558, 0.281345, 0.281345, 0.281345, 0.27931, 0.00578689, 8.4686e-10, 
0.254, 9.67038e-78, 1.94186e-17, 0.00178905, 0.273536, 0.279938, 0.279938, 0.279938, 0.278149, 0.00640291, 1.09606e-09, 
0.255, 4.81101e-78, 1.34165e-17, 0.00157017, 0.271468, 0.278539, 0.278539, 0.278539, 0.276969, 0.00707073, 1.41522e-09, 
0.256, 2.39348e-78, 9.25957e-18, 0.00137596, 0.269353, 0.277146, 0.277146, 0.277146, 0.27577, 0.00779315, 1.82299e-09, 
0.257, 1.19076e-78, 6.38381e-18, 0.00120393, 0.267187, 0.27576, 0.27576, 0.27576, 0.274556, 0.00857297, 2.34275e-09, 
0.258, 5.92401e-79, 4.3965e-18, 0.00105181, 0.264969, 0.274382, 0.274382, 0.274382, 0.27333, 0.00941296, 3.00367e-09, 
0.259, 2.9472e-79, 3.02465e-18, 0.000917517, 0.262694, 0.27301, 0.27301, 0.27301, 0.272092, 0.0103158, 3.84209e-09, 
0.26, 1.46623e-79, 2.07869e-18, 0.000799168, 0.26036, 0.271645, 0.271645, 0.271645, 0.270845, 0.0112842, 4.90321e-09, 
0.261, 7.29449e-80, 1.42708e-18, 0.000695039, 0.257966, 0.270286, 0.270286, 0.270286, 0.269591, 0.0123208, 6.24302e-09, 
0.262, 3.62901e-80, 9.78723e-19, 0.000603575, 0.255507, 0.268935, 0.268935, 0.268935, 0.268331, 0.0134279, 7.93079e-09, 
0.263, 1.80543e-80, 6.70539e-19, 0.000523367, 0.252982, 0.26759, 0.26759, 0.26759, 0.267067, 0.014608, 1.0052e-08, 
0.264, 8.98203e-81, 4.58927e-19, 0.000453145, 0.250389, 0.266252, 0.266252, 0.266252, 0.265799, 0.0158633, 1.27117e-08, 
0.265, 4.46856e-81, 3.13778e-19, 0.000391766, 0.247725, 0.264921, 0.264921, 0.264921, 0.264529, 0.0171957, 1.60392e-08, 
0.266, 2.22311e-81, 2.1432e-19, 0.000338202, 0.244989, 0.263596, 0.263596, 0.263596, 0.263258, 0.0186072, 2.01925e-08, 
0.267, 1.106e-81, 1.4624e-19, 0.000291535, 0.242179, 0.262278, 0.262278, 0.262278, 0.261987, 0.0200994, 2.53648e-08, 
0.268, 5.50233e-82, 9.96871e-20, 0.000250941, 0.239293, 0.260967, 0.260967, 0.260967, 0.260716, 0.0216737, 3.17918e-08, 
0.269, 2.73741e-82, 6.7886e-20, 0.000215685, 0.236331, 0.259662, 0.259662, 0.259662, 0.259447, 0.0233312, 3.97598e-08, 
0.27, 1.36186e-82, 4.61843e-20, 0.000185115, 0.233291, 0.258364, 0.258364, 0.258364, 0.258179, 0.0250728, 4.96162e-08, 
0.271, 6.77526e-83, 3.13894e-20, 0.000158649, 0.230173, 0.257072, 0.257072, 0.257072, 0.256913, 0.0268992, 6.17818e-08, 
0.272, 3.37069e-83, 2.13133e-20, 0.000135772, 0.226976, 0.255787, 0.255787, 0.255787, 0.255651, 0.0288105, 7.67642e-08, 
0.273, 1.67692e-83, 1.44577e-20, 0.000116028, 0.223701, 0.254508, 0.254508, 0.254508, 0.254392, 0.0308069, 9.51751e-08, 
0.274, 8.34267e-84, 9.79779e-21, 9.90142e-05, 0.220347, 0.253235, 0.253235, 0.253235, 0.253136, 0.0328879, 1.1775e-07, 
0.275, 4.15048e-84, 6.63352e-21, 8.43757e-05, 0.216916, 0.251969, 0.251969, 0.251969, 0.251885, 0.0350528, 1.4537e-07, 
0.276, 2.06486e-84, 4.48692e-21, 7.18002e-05, 0.213409, 0.250709, 0.250709, 0.250709, 0.250637, 0.0373006, 1.7909e-07, 
0.277, 1.02727e-84, 3.03209e-21, 6.10133e-05, 0.209826, 0.249455, 0.249456, 0.249456, 0.249395, 0.0396298, 2.20169e-07, 
0.278, 5.11067e-85, 2.04706e-21, 5.17746e-05, 0.20617, 0.248208, 0.248208, 0.248208, 0.248157, 0.0420388, 2.70104e-07, 
0.279, 2.54256e-85, 1.38075e-21, 4.38738e-05, 0.202442, 0.246967, 0.246967, 0.246967, 0.246923, 0.0445253, 3.30678e-07, 
0.28, 1.26492e-85, 9.30455e-22, 3.71272e-05, 0.198646, 0.245732, 0.245733, 0.245733, 0.245695, 0.0470869, 4.04e-07, 
0.281, 6.29299e-86, 6.26437e-22, 3.13747e-05, 0.194783, 0.244503, 0.244504, 0.244504, 0.244472, 0.0497207, 4.92567e-07, 
0.282, 3.13076e-86, 4.21369e-22, 2.64772e-05, 0.190858, 0.243281, 0.243281, 0.243281, 0.243255, 0.0524235, 5.99322e-07, 
0.283, 1.55755e-86, 2.83173e-22, 2.23137e-05, 0.186873, 0.242064, 0.242065, 0.242065, 0.242043, 0.0551918, 7.27735e-07, 
0.284, 7.74883e-87, 1.9013e-22, 1.87793e-05, 0.182833, 0.240854, 0.240855, 0.240855, 0.240836, 0.0580216, 8.81876e-07, 
0.285, 3.85504e-87, 1.27543e-22, 1.57834e-05, 0.178742, 0.239649, 0.23965, 0.23965, 0.239635, 0.0609088, 1.06652e-06, 
0.286, 1.91788e-87, 8.54827e-23, 1.32475e-05, 0.174603, 0.238451, 0.238452, 0.238452, 0.238439, 0.0638489, 1.28725e-06, 
0.287, 9.54147e-88, 5.72418e-23, 1.11042e-05, 0.170423, 0.237258, 0.23726, 0.23726, 0.237249, 0.066837, 1.55057e-06, 
0.288, 4.74688e-88, 3.8297e-23, 9.29522e-06, 0.166205, 0.236072, 0.236074, 0.236074, 0.236064, 0.0698682, 1.86406e-06, 
0.289, 2.36157e-88, 2.55998e-23, 7.7706e-06, 0.161956, 0.234891, 0.234893, 0.234893, 0.234885, 0.0729372, 2.23654e-06, 
0.29, 1.17488e-88, 1.70973e-23, 6.48746e-06, 0.15768, 0.233716, 0.233719, 0.233719, 0.233712, 0.0760385, 2.6782e-06, 
0.291, 5.84504e-89, 1.14089e-23, 5.40907e-06, 0.153384, 0.232547, 0.23255, 0.23255, 0.232545, 0.0791664, 3.20083e-06, 
0.292, 2.90791e-89, 7.60652e-24, 4.50403e-06, 0.149072, 0.231384, 0.231387, 0.231387, 0.231383, 0.0823152, 3.81807e-06, 
0.293, 1.44668e-89, 5.06706e-24, 3.74553e-06, 0.144752, 0.230226, 0.23023, 0.23023, 0.230227, 0.0854787, 4.54557e-06, 
0.294, 7.19726e-90, 3.37253e-24, 3.11071e-06, 0.140428, 0.229074, 0.229079, 0.229079, 0.229076, 0.0886511, 5.40134e-06, 
0.295, 3.58064e-90, 2.24279e-24, 2.58015e-06, 0.136108, 0.227927, 0.227934, 0.227934, 0.227931, 0.0918261, 6.40602e-06, 
0.296, 1.78137e-90, 1.49024e-24, 2.13733e-06, 0.131796, 0.226787, 0.226794, 0.226794, 0.226792, 0.0949977, 7.58321e-06, 
0.297, 8.8623e-91, 9.89371e-25, 1.76824e-06, 0.127501, 0.225651, 0.22566, 0.22566, 0.225658, 0.0981597, 8.95983e-06, 
0.298, 4.40899e-91, 6.56298e-25, 1.46102e-06, 0.123226, 0.224521, 0.224532, 0.224532, 0.22453, 0.101306, 1.05665e-05, 
0.299, 2.19347e-91, 4.34995e-25, 1.20565e-06, 0.118979, 0.223397, 0.223409, 0.223409, 0.223408, 0.10443, 1.24382e-05, 
0.3, 1.09125e-91, 2.88078e-25, 9.93654e-07, 0.114765, 0.222278, 0.222292, 0.222292, 0.222291, 0.107527, 1.46143e-05, 
0.301, 5.42898e-92, 1.90626e-25, 8.17906e-07, 0.11059, 0.221164, 0.221181, 0.221181, 0.22118, 0.11059, 1.71395e-05, 
0.302, 2.70092e-92, 1.26037e-25, 6.72399e-07, 0.106461, 0.220055, 0.220075, 0.220075, 0.220074, 0.113614, 2.00642e-05, 
0.303, 1.34371e-92, 8.32655e-26, 5.5209e-07, 0.102381, 0.218951, 0.218974, 0.218974, 0.218974, 0.116593, 2.34453e-05, 
0.304, 6.68495e-93, 5.49645e-26, 4.52745e-07, 0.0983572, 0.217852, 0.21788, 0.21788, 0.217879, 0.119522, 2.73465e-05, 
0.305, 3.32576e-93, 3.62537e-26, 3.70818e-07, 0.094394, 0.216758, 0.21679, 0.21679, 0.21679, 0.122396, 3.18395e-05, 
0.306, 1.65457e-93, 2.38934e-26, 3.03342e-07, 0.0904962, 0.215669, 0.215706, 0.215706, 0.215706, 0.12521, 3.70042e-05, 
0.307, 8.23146e-94, 1.57347e-26, 2.47842e-07, 0.0866685, 0.214585, 0.214628, 0.214628, 0.214627, 0.127959, 4.29301e-05, 
0.308, 4.09515e-94, 1.03538e-26, 2.02249e-07, 0.0829151, 0.213505, 0.213555, 0.213555, 0.213554, 0.130639, 4.97168e-05, 
0.309, 2.03734e-94, 6.80771e-27, 1.64843e-07, 0.07924, 0.212429, 0.212487, 0.212487, 0.212487, 0.133247, 5.74751e-05, 
0.31, 1.01358e-94, 4.47265e-27, 1.34193e-07, 0.0756468, 0.211358, 0.211424, 0.211424, 0.211424, 0.135778, 6.63275e-05, 
0.311, 5.04254e-95, 2.93625e-27, 1.09111e-07, 0.0721389, 0.210291, 0.210367, 0.210367, 0.210367, 0.138228, 7.64102e-05, 
0.312, 2.50866e-95, 1.92614e-27, 8.86112e-08, 0.0687192, 0.209228, 0.209315, 0.209315, 0.209315, 0.140596, 8.7873e-05, 
0.313, 1.24806e-95, 1.26255e-27, 7.1877e-08, 0.0653904, 0.208168, 0.208269, 0.208269, 0.208269, 0.142878, 0.000100881, 
0.314, 6.2091e-96, 8.26954e-28, 5.8234e-08, 0.0621549, 0.207112, 0.207227, 0.207227, 0.207227, 0.145073, 0.000115617, 
0.315, 3.08903e-96, 5.41234e-28, 4.71249e-08, 0.0590146, 0.206059, 0.206191, 0.206191, 0.206191, 0.147177, 0.00013228, 
0.316, 1.53679e-96, 3.53966e-28, 3.80903e-08, 0.0559713, 0.205009, 0.20516, 0.20516, 0.20516, 0.149189, 0.000151087, 
0.317, 7.64554e-97, 2.31321e-28, 3.07518e-08, 0.0530261, 0.203962, 0.204135, 0.204135, 0.204135, 0.151109, 0.000172278, 
0.318, 3.80365e-97, 1.51058e-28, 2.47982e-08, 0.05018, 0.202918, 0.203114, 0.203114, 0.203114, 0.152934, 0.000196111, 
0.319, 1.89232e-97, 9.85718e-29, 1.99741e-08, 0.0474338, 0.201875, 0.202098, 0.202098, 0.202098, 0.154665, 0.00022287, 
0.32, 9.41428e-98, 6.42749e-29, 1.60699e-08, 0.0447877, 0.200835, 0.201088, 0.201088, 0.201088, 0.1563, 0.000252861, 
0.321, 4.68361e-98, 4.18806e-29, 1.2914e-08, 0.0422418, 0.199796, 0.200082, 0.200082, 0.200082, 0.157841, 0.000286415, 
0.322, 2.33009e-98, 2.72689e-29, 1.0366e-08, 0.0397958, 0.198758, 0.199082, 0.199082, 0.199082, 0.159286, 0.00032389, 
0.323, 1.15922e-98, 1.77423e-29, 8.3113e-09, 0.0374492, 0.197721, 0.198087, 0.198087, 0.198087, 0.160637, 0.000365673, 
0.324, 5.76713e-99, 1.15355e-29, 6.65631e-09, 0.0352012, 0.196684, 0.197096, 0.197096, 0.197096, 0.161895, 0.000412176, 
0.325, 2.86915e-99, 7.4947e-30, 5.32487e-09, 0.0330506, 0.195647, 0.196111, 0.196111, 0.196111, 0.16306, 0.000463846, 
0.326, 1.4274e-99, 4.86589e-30, 4.25497e-09, 0.0309962, 0.194609, 0.19513, 0.19513, 0.19513, 0.164134, 0.000521157, 
0.327, 7.10132e-100, 3.15691e-30, 3.39624e-09, 0.0290365, 0.19357, 0.194154, 0.194154, 0.194154, 0.165118, 0.000584618, 
0.328, 3.5329e-100, 2.04671e-30, 2.7078e-09, 0.0271697, 0.192529, 0.193184, 0.193184, 0.193184, 0.166014, 0.000654768, 
0.329, 1.75762e-100, 1.32601e-30, 2.15653e-09, 0.025394, 0.191486, 0.192218, 0.192218, 0.192218, 0.166824, 0.000732183, 
0.33, 8.74416e-101, 8.58487e-31, 1.71559e-09, 0.0237073, 0.190439, 0.191257, 0.191257, 0.191257, 0.167549, 0.00081747, 
0.331, 4.35022e-101, 5.55418e-31, 1.36332e-09, 0.0221074, 0.189389, 0.1903, 0.1903, 0.1903, 0.168193, 0.000911273, 
0.332, 2.16423e-101, 3.59092e-31, 1.08219e-09, 0.0205919, 0.188335, 0.189349, 0.189349, 0.189349, 0.168757, 0.00101427, 
0.333, 1.07671e-101, 2.32003e-31, 8.58104e-10, 0.0191583, 0.187275, 0.188402, 0.188402, 0.188402, 0.169244, 0.00112717, 
0.334, 5.35661e-102, 1.49791e-31, 6.79681e-10, 0.0178042, 0.186209, 0.18746, 0.18746, 0.18746, 0.169656, 0.00125073, 
0.335, 2.66492e-102, 9.66458e-32, 5.37777e-10, 0.0165269, 0.185137, 0.186523, 0.186523, 0.186523, 0.169996, 0.00138572, 
0.336, 1.3258e-102, 6.23141e-32, 4.25044e-10, 0.0153237, 0.184057, 0.18559, 0.18559, 0.18559, 0.170267, 0.00153297, 
0.337, 6.59583e-103, 4.01512e-32, 3.35584e-10, 0.0141918, 0.182969, 0.184662, 0.184662, 0.184662, 0.17047, 0.00169332, 
0.338, 3.28143e-103, 2.58535e-32, 2.64671e-10, 0.0131285, 0.181871, 0.183739, 0.183739, 0.183739, 0.17061, 0.00186766, 
0.339, 1.63251e-103, 1.66361e-32, 2.08522e-10, 0.012131, 0.180763, 0.18282, 0.18282, 0.18282, 0.170689, 0.00205689, 
0.34, 8.12174e-104, 1.06979e-32, 1.64111e-10, 0.0111964, 0.179644, 0.181906, 0.181906, 0.181906, 0.17071, 0.00226196, 
0.341, 4.04056e-104, 6.87473e-33, 1.29024e-10, 0.0103221, 0.178513, 0.180997, 0.180997, 0.180997, 0.170675, 0.00248383, 
0.342, 2.01018e-104, 4.41499e-33, 1.01332e-10, 0.00950515, 0.177368, 0.180092, 0.180092, 0.180092, 0.170587, 0.0027235, 
0.343, 1.00006e-104, 2.83349e-33, 7.95012e-11, 0.00874288, 0.176209, 0.179191, 0.179191, 0.179191, 0.170448, 0.00298198, 
0.344, 4.97532e-105, 1.81732e-33, 6.23089e-11, 0.00803258, 0.175035, 0.178295, 0.178295, 0.178295, 0.170263, 0.0032603, 
0.345, 2.47522e-105, 1.16483e-33, 4.87841e-11, 0.00737158, 0.173844, 0.177404, 0.177404, 0.177404, 0.170032, 0.00355951, 
0.346, 1.23142e-105, 7.46127e-34, 3.81558e-11, 0.00675728, 0.172636, 0.176517, 0.176517, 0.176517, 0.169759, 0.00388068, 
0.347, 6.12633e-106, 4.77625e-34, 2.98126e-11, 0.00618713, 0.171409, 0.175634, 0.175634, 0.175634, 0.169447, 0.00422486, 
0.348, 3.04785e-106, 3.05552e-34, 2.327e-11, 0.00565865, 0.170163, 0.174756, 0.174756, 0.174756, 0.169097, 0.00459313, 
0.349, 1.51631e-106, 1.95348e-34, 1.81448e-11, 0.00516945, 0.168896, 0.173882, 0.173882, 0.173882, 0.168713, 0.00498656, 
0.35, 7.54362e-107, 1.24813e-34, 1.41342e-11, 0.00471719, 0.167607, 0.173013, 0.173013, 0.173013, 0.168296, 0.00540621, 
0.351, 3.75295e-107, 7.96961e-35, 1.0999e-11, 0.00429963, 0.166295, 0.172148, 0.172148, 0.172148, 0.167848, 0.00585314, 
0.352, 1.86709e-107, 5.08564e-35, 8.55072e-12, 0.00391461, 0.164959, 0.171287, 0.171287, 0.171287, 0.167372, 0.00632838, 
0.353, 9.28879e-108, 3.24328e-35, 6.64077e-12, 0.00356004, 0.163598, 0.170431, 0.170431, 0.170431, 0.166871, 0.00683295, 
0.354, 4.62117e-108, 2.06707e-35, 5.15233e-12, 0.00323395, 0.162211, 0.169578, 0.169578, 0.169578, 0.166344, 0.00736783, 
