space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.040275, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.040725, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.041175, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.041625, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.042075, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.042525, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.042975, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.043425, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.043875, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.044325, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
0.044775, 0, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 0.000471479, 
