time, Ca, H_piu, HCO3_meno, CO2, CaSiO3, SiO2
89690, 0.162368, 1e-07, 0.000445, 0.0001, 0.837632, 1.16237, 
89700, 0.162387, 1e-07, 0.000445, 0.0001, 0.837613, 1.16239, 
89710, 0.162405, 1e-07, 0.000445, 0.0001, 0.837595, 1.1624, 
89720, 0.162423, 1e-07, 0.000445, 0.0001, 0.837577, 1.16242, 
89730, 0.162441, 1e-07, 0.000445, 0.0001, 0.837559, 1.16244, 
89740, 0.162459, 1e-07, 0.000445, 0.0001, 0.837541, 1.16246, 
89750, 0.162477, 1e-07, 0.000445, 0.0001, 0.837523, 1.16248, 
89760, 0.162495, 1e-07, 0.000445, 0.0001, 0.837505, 1.1625, 
89770, 0.162513, 1e-07, 0.000445, 0.0001, 0.837487, 1.16251, 
89780, 0.162531, 1e-07, 0.000445, 0.0001, 0.837469, 1.16253, 
89790, 0.162549, 1e-07, 0.000445, 0.0001, 0.837451, 1.16255, 
89800, 0.162568, 1e-07, 0.000445, 0.0001, 0.837432, 1.16257, 
89810, 0.162586, 1e-07, 0.000445, 0.0001, 0.837414, 1.16259, 
89820, 0.162604, 1e-07, 0.000445, 0.0001, 0.837396, 1.1626, 
89830, 0.162622, 1e-07, 0.000445, 0.0001, 0.837378, 1.16262, 
89840, 0.16264, 1e-07, 0.000445, 0.0001, 0.83736, 1.16264, 
89850, 0.162658, 1e-07, 0.000445, 0.0001, 0.837342, 1.16266, 
89860, 0.162676, 1e-07, 0.000445, 0.0001, 0.837324, 1.16268, 
89870, 0.162694, 1e-07, 0.000445, 0.0001, 0.837306, 1.16269, 
89880, 0.162712, 1e-07, 0.000445, 0.0001, 0.837288, 1.16271, 
89890, 0.16273, 1e-07, 0.000445, 0.0001, 0.83727, 1.16273, 
89900, 0.162749, 1e-07, 0.000445, 0.0001, 0.837251, 1.16275, 
89910, 0.162767, 1e-07, 0.000445, 0.0001, 0.837233, 1.16277, 
89920, 0.162785, 1e-07, 0.000445, 0.0001, 0.837215, 1.16278, 
89930, 0.162803, 1e-07, 0.000445, 0.0001, 0.837197, 1.1628, 
89940, 0.162821, 1e-07, 0.000445, 0.0001, 0.837179, 1.16282, 
89950, 0.162839, 1e-07, 0.000445, 0.0001, 0.837161, 1.16284, 
89960, 0.162857, 1e-07, 0.000445, 0.0001, 0.837143, 1.16286, 
89970, 0.162875, 1e-07, 0.000445, 0.0001, 0.837125, 1.16288, 
89980, 0.162893, 1e-07, 0.000445, 0.0001, 0.837107, 1.16289, 
89990, 0.162911, 1e-07, 0.000445, 0.0001, 0.837089, 1.16291, 
90000, 0.16293, 1e-07, 0.000445, 0.0001, 0.83707, 1.16293, 
90010, 0.162948, 1e-07, 0.000445, 0.0001, 0.837052, 1.16295, 
90020, 0.162966, 1e-07, 0.000445, 0.0001, 0.837034, 1.16297, 
90030, 0.162984, 1e-07, 0.000445, 0.0001, 0.837016, 1.16298, 
90040, 0.163002, 1e-07, 0.000445, 0.0001, 0.836998, 1.163, 
90050, 0.16302, 1e-07, 0.000445, 0.0001, 0.83698, 1.16302, 
90060, 0.163038, 1e-07, 0.000445, 0.0001, 0.836962, 1.16304, 
90070, 0.163056, 1e-07, 0.000445, 0.0001, 0.836944, 1.16306, 
90080, 0.163074, 1e-07, 0.000445, 0.0001, 0.836926, 1.16307, 
90090, 0.163092, 1e-07, 0.000445, 0.0001, 0.836908, 1.16309, 
90100, 0.163111, 1e-07, 0.000445, 0.0001, 0.836889, 1.16311, 
90110, 0.163129, 1e-07, 0.000445, 0.0001, 0.836871, 1.16313, 
90120, 0.163147, 1e-07, 0.000445, 0.0001, 0.836853, 1.16315, 
90130, 0.163165, 1e-07, 0.000445, 0.0001, 0.836835, 1.16316, 
90140, 0.163183, 1e-07, 0.000445, 0.0001, 0.836817, 1.16318, 
90150, 0.163201, 1e-07, 0.000445, 0.0001, 0.836799, 1.1632, 
90160, 0.163219, 1e-07, 0.000445, 0.0001, 0.836781, 1.16322, 
90170, 0.163237, 1e-07, 0.000445, 0.0001, 0.836763, 1.16324, 
90180, 0.163255, 1e-07, 0.000445, 0.0001, 0.836745, 1.16326, 
90190, 0.163274, 1e-07, 0.000445, 0.0001, 0.836726, 1.16327, 
90200, 0.163292, 1e-07, 0.000445, 0.0001, 0.836708, 1.16329, 
90210, 0.16331, 1e-07, 0.000445, 0.0001, 0.83669, 1.16331, 
90220, 0.163328, 1e-07, 0.000445, 0.0001, 0.836672, 1.16333, 
90230, 0.163346, 1e-07, 0.000445, 0.0001, 0.836654, 1.16335, 
90240, 0.163364, 1e-07, 0.000445, 0.0001, 0.836636, 1.16336, 
90250, 0.163382, 1e-07, 0.000445, 0.0001, 0.836618, 1.16338, 
90260, 0.1634, 1e-07, 0.000445, 0.0001, 0.8366, 1.1634, 
90270, 0.163418, 1e-07, 0.000445, 0.0001, 0.836582, 1.16342, 
90280, 0.163436, 1e-07, 0.000445, 0.0001, 0.836564, 1.16344, 
90290, 0.163455, 1e-07, 0.000445, 0.0001, 0.836545, 1.16345, 
90300, 0.163473, 1e-07, 0.000445, 0.0001, 0.836527, 1.16347, 
90310, 0.163491, 1e-07, 0.000445, 0.0001, 0.836509, 1.16349, 
90320, 0.163509, 1e-07, 0.000445, 0.0001, 0.836491, 1.16351, 
90330, 0.163527, 1e-07, 0.000445, 0.0001, 0.836473, 1.16353, 
90340, 0.163545, 1e-07, 0.000445, 0.0001, 0.836455, 1.16355, 
90350, 0.163563, 1e-07, 0.000445, 0.0001, 0.836437, 1.16356, 
90360, 0.163581, 1e-07, 0.000445, 0.0001, 0.836419, 1.16358, 
90370, 0.163599, 1e-07, 0.000445, 0.0001, 0.836401, 1.1636, 
90380, 0.163617, 1e-07, 0.000445, 0.0001, 0.836383, 1.16362, 
90390, 0.163636, 1e-07, 0.000445, 0.0001, 0.836364, 1.16364, 
90400, 0.163654, 1e-07, 0.000445, 0.0001, 0.836346, 1.16365, 
90410, 0.163672, 1e-07, 0.000445, 0.0001, 0.836328, 1.16367, 
90420, 0.16369, 1e-07, 0.000445, 0.0001, 0.83631, 1.16369, 
90430, 0.163708, 1e-07, 0.000445, 0.0001, 0.836292, 1.16371, 
90440, 0.163726, 1e-07, 0.000445, 0.0001, 0.836274, 1.16373, 
90450, 0.163744, 1e-07, 0.000445, 0.0001, 0.836256, 1.16374, 
90460, 0.163762, 1e-07, 0.000445, 0.0001, 0.836238, 1.16376, 
90470, 0.16378, 1e-07, 0.000445, 0.0001, 0.83622, 1.16378, 
90480, 0.163798, 1e-07, 0.000445, 0.0001, 0.836202, 1.1638, 
90490, 0.163817, 1e-07, 0.000445, 0.0001, 0.836183, 1.16382, 
90500, 0.163835, 1e-07, 0.000445, 0.0001, 0.836165, 1.16383, 
90510, 0.163853, 1e-07, 0.000445, 0.0001, 0.836147, 1.16385, 
90520, 0.163871, 1e-07, 0.000445, 0.0001, 0.836129, 1.16387, 
90530, 0.163889, 1e-07, 0.000445, 0.0001, 0.836111, 1.16389, 
90540, 0.163907, 1e-07, 0.000445, 0.0001, 0.836093, 1.16391, 
90550, 0.163925, 1e-07, 0.000445, 0.0001, 0.836075, 1.16393, 
90560, 0.163943, 1e-07, 0.000445, 0.0001, 0.836057, 1.16394, 
90570, 0.163961, 1e-07, 0.000445, 0.0001, 0.836039, 1.16396, 
90580, 0.163979, 1e-07, 0.000445, 0.0001, 0.836021, 1.16398, 
90590, 0.163998, 1e-07, 0.000445, 0.0001, 0.836002, 1.164, 
90600, 0.164016, 1e-07, 0.000445, 0.0001, 0.835984, 1.16402, 
90610, 0.164034, 1e-07, 0.000445, 0.0001, 0.835966, 1.16403, 
90620, 0.164052, 1e-07, 0.000445, 0.0001, 0.835948, 1.16405, 
90630, 0.16407, 1e-07, 0.000445, 0.0001, 0.83593, 1.16407, 
90640, 0.164088, 1e-07, 0.000445, 0.0001, 0.835912, 1.16409, 
90650, 0.164106, 1e-07, 0.000445, 0.0001, 0.835894, 1.16411, 
90660, 0.164124, 1e-07, 0.000445, 0.0001, 0.835876, 1.16412, 
90670, 0.164142, 1e-07, 0.000445, 0.0001, 0.835858, 1.16414, 
90680, 0.16416, 1e-07, 0.000445, 0.0001, 0.83584, 1.16416, 
90690, 0.164179, 1e-07, 0.000445, 0.0001, 0.835821, 1.16418, 
90700, 0.164197, 1e-07, 0.000445, 0.0001, 0.835803, 1.1642, 
90710, 0.164215, 1e-07, 0.000445, 0.0001, 0.835785, 1.16421, 
90720, 0.164233, 1e-07, 0.000445, 0.0001, 0.835767, 1.16423, 
90730, 0.164251, 1e-07, 0.000445, 0.0001, 0.835749, 1.16425, 
90740, 0.164269, 1e-07, 0.000445, 0.0001, 0.835731, 1.16427, 
90750, 0.164287, 1e-07, 0.000445, 0.0001, 0.835713, 1.16429, 
90760, 0.164305, 1e-07, 0.000445, 0.0001, 0.835695, 1.16431, 
90770, 0.164323, 1e-07, 0.000445, 0.0001, 0.835677, 1.16432, 
90780, 0.164341, 1e-07, 0.000445, 0.0001, 0.835659, 1.16434, 
90790, 0.16436, 1e-07, 0.000445, 0.0001, 0.83564, 1.16436, 
90800, 0.164378, 1e-07, 0.000445, 0.0001, 0.835622, 1.16438, 
90810, 0.164396, 1e-07, 0.000445, 0.0001, 0.835604, 1.1644, 
90820, 0.164414, 1e-07, 0.000445, 0.0001, 0.835586, 1.16441, 
90830, 0.164432, 1e-07, 0.000445, 0.0001, 0.835568, 1.16443, 
90840, 0.16445, 1e-07, 0.000445, 0.0001, 0.83555, 1.16445, 
90850, 0.164468, 1e-07, 0.000445, 0.0001, 0.835532, 1.16447, 
90860, 0.164486, 1e-07, 0.000445, 0.0001, 0.835514, 1.16449, 
90870, 0.164504, 1e-07, 0.000445, 0.0001, 0.835496, 1.1645, 
90880, 0.164523, 1e-07, 0.000445, 0.0001, 0.835477, 1.16452, 
90890, 0.164541, 1e-07, 0.000445, 0.0001, 0.835459, 1.16454, 
90900, 0.164559, 1e-07, 0.000445, 0.0001, 0.835441, 1.16456, 
90910, 0.164577, 1e-07, 0.000445, 0.0001, 0.835423, 1.16458, 
90920, 0.164595, 1e-07, 0.000445, 0.0001, 0.835405, 1.16459, 
90930, 0.164613, 1e-07, 0.000445, 0.0001, 0.835387, 1.16461, 
90940, 0.164631, 1e-07, 0.000445, 0.0001, 0.835369, 1.16463, 
90950, 0.164649, 1e-07, 0.000445, 0.0001, 0.835351, 1.16465, 
90960, 0.164667, 1e-07, 0.000445, 0.0001, 0.835333, 1.16467, 
90970, 0.164685, 1e-07, 0.000445, 0.0001, 0.835315, 1.16469, 
90980, 0.164704, 1e-07, 0.000445, 0.0001, 0.835296, 1.1647, 
90990, 0.164722, 1e-07, 0.000445, 0.0001, 0.835278, 1.16472, 
91000, 0.16474, 1e-07, 0.000445, 0.0001, 0.83526, 1.16474, 
91010, 0.164758, 1e-07, 0.000445, 0.0001, 0.835242, 1.16476, 
91020, 0.164776, 1e-07, 0.000445, 0.0001, 0.835224, 1.16478, 
91030, 0.164794, 1e-07, 0.000445, 0.0001, 0.835206, 1.16479, 
91040, 0.164812, 1e-07, 0.000445, 0.0001, 0.835188, 1.16481, 
91050, 0.16483, 1e-07, 0.000445, 0.0001, 0.83517, 1.16483, 
91060, 0.164848, 1e-07, 0.000445, 0.0001, 0.835152, 1.16485, 
91070, 0.164866, 1e-07, 0.000445, 0.0001, 0.835134, 1.16487, 
91080, 0.164885, 1e-07, 0.000445, 0.0001, 0.835115, 1.16488, 
91090, 0.164903, 1e-07, 0.000445, 0.0001, 0.835097, 1.1649, 
91100, 0.164921, 1e-07, 0.000445, 0.0001, 0.835079, 1.16492, 
91110, 0.164939, 1e-07, 0.000445, 0.0001, 0.835061, 1.16494, 
91120, 0.164957, 1e-07, 0.000445, 0.0001, 0.835043, 1.16496, 
91130, 0.164975, 1e-07, 0.000445, 0.0001, 0.835025, 1.16498, 
91140, 0.164993, 1e-07, 0.000445, 0.0001, 0.835007, 1.16499, 
91150, 0.165011, 1e-07, 0.000445, 0.0001, 0.834989, 1.16501, 
91160, 0.165029, 1e-07, 0.000445, 0.0001, 0.834971, 1.16503, 
91170, 0.165047, 1e-07, 0.000445, 0.0001, 0.834953, 1.16505, 
91180, 0.165066, 1e-07, 0.000445, 0.0001, 0.834934, 1.16507, 
91190, 0.165084, 1e-07, 0.000445, 0.0001, 0.834916, 1.16508, 
91200, 0.165102, 1e-07, 0.000445, 0.0001, 0.834898, 1.1651, 
91210, 0.16512, 1e-07, 0.000445, 0.0001, 0.83488, 1.16512, 
91220, 0.165138, 1e-07, 0.000445, 0.0001, 0.834862, 1.16514, 
91230, 0.165156, 1e-07, 0.000445, 0.0001, 0.834844, 1.16516, 
91240, 0.165174, 1e-07, 0.000445, 0.0001, 0.834826, 1.16517, 
91250, 0.165192, 1e-07, 0.000445, 0.0001, 0.834808, 1.16519, 
91260, 0.16521, 1e-07, 0.000445, 0.0001, 0.83479, 1.16521, 
91270, 0.165228, 1e-07, 0.000445, 0.0001, 0.834772, 1.16523, 
91280, 0.165247, 1e-07, 0.000445, 0.0001, 0.834753, 1.16525, 
91290, 0.165265, 1e-07, 0.000445, 0.0001, 0.834735, 1.16526, 
91300, 0.165283, 1e-07, 0.000445, 0.0001, 0.834717, 1.16528, 
91310, 0.165301, 1e-07, 0.000445, 0.0001, 0.834699, 1.1653, 
91320, 0.165319, 1e-07, 0.000445, 0.0001, 0.834681, 1.16532, 
91330, 0.165337, 1e-07, 0.000445, 0.0001, 0.834663, 1.16534, 
91340, 0.165355, 1e-07, 0.000445, 0.0001, 0.834645, 1.16536, 
91350, 0.165373, 1e-07, 0.000445, 0.0001, 0.834627, 1.16537, 
91360, 0.165391, 1e-07, 0.000445, 0.0001, 0.834609, 1.16539, 
91370, 0.165409, 1e-07, 0.000445, 0.0001, 0.834591, 1.16541, 
91380, 0.165428, 1e-07, 0.000445, 0.0001, 0.834572, 1.16543, 
91390, 0.165446, 1e-07, 0.000445, 0.0001, 0.834554, 1.16545, 
91400, 0.165464, 1e-07, 0.000445, 0.0001, 0.834536, 1.16546, 
91410, 0.165482, 1e-07, 0.000445, 0.0001, 0.834518, 1.16548, 
91420, 0.1655, 1e-07, 0.000445, 0.0001, 0.8345, 1.1655, 
91430, 0.165518, 1e-07, 0.000445, 0.0001, 0.834482, 1.16552, 
91440, 0.165536, 1e-07, 0.000445, 0.0001, 0.834464, 1.16554, 
91450, 0.165554, 1e-07, 0.000445, 0.0001, 0.834446, 1.16555, 
91460, 0.165572, 1e-07, 0.000445, 0.0001, 0.834428, 1.16557, 
91470, 0.16559, 1e-07, 0.000445, 0.0001, 0.83441, 1.16559, 
91480, 0.165609, 1e-07, 0.000445, 0.0001, 0.834391, 1.16561, 
91490, 0.165627, 1e-07, 0.000445, 0.0001, 0.834373, 1.16563, 
91500, 0.165645, 1e-07, 0.000445, 0.0001, 0.834355, 1.16564, 
91510, 0.165663, 1e-07, 0.000445, 0.0001, 0.834337, 1.16566, 
91520, 0.165681, 1e-07, 0.000445, 0.0001, 0.834319, 1.16568, 
91530, 0.165699, 1e-07, 0.000445, 0.0001, 0.834301, 1.1657, 
91540, 0.165717, 1e-07, 0.000445, 0.0001, 0.834283, 1.16572, 
91550, 0.165735, 1e-07, 0.000445, 0.0001, 0.834265, 1.16574, 
91560, 0.165753, 1e-07, 0.000445, 0.0001, 0.834247, 1.16575, 
91570, 0.165772, 1e-07, 0.000445, 0.0001, 0.834228, 1.16577, 
91580, 0.16579, 1e-07, 0.000445, 0.0001, 0.83421, 1.16579, 
91590, 0.165808, 1e-07, 0.000445, 0.0001, 0.834192, 1.16581, 
91600, 0.165826, 1e-07, 0.000445, 0.0001, 0.834174, 1.16583, 
91610, 0.165844, 1e-07, 0.000445, 0.0001, 0.834156, 1.16584, 
91620, 0.165862, 1e-07, 0.000445, 0.0001, 0.834138, 1.16586, 
91630, 0.16588, 1e-07, 0.000445, 0.0001, 0.83412, 1.16588, 
91640, 0.165898, 1e-07, 0.000445, 0.0001, 0.834102, 1.1659, 
91650, 0.165916, 1e-07, 0.000445, 0.0001, 0.834084, 1.16592, 
91660, 0.165934, 1e-07, 0.000445, 0.0001, 0.834066, 1.16593, 
91670, 0.165953, 1e-07, 0.000445, 0.0001, 0.834047, 1.16595, 
91680, 0.165971, 1e-07, 0.000445, 0.0001, 0.834029, 1.16597, 
91690, 0.165989, 1e-07, 0.000445, 0.0001, 0.834011, 1.16599, 
91700, 0.166007, 1e-07, 0.000445, 0.0001, 0.833993, 1.16601, 
91710, 0.166025, 1e-07, 0.000445, 0.0001, 0.833975, 1.16602, 
91720, 0.166043, 1e-07, 0.000445, 0.0001, 0.833957, 1.16604, 
91730, 0.166061, 1e-07, 0.000445, 0.0001, 0.833939, 1.16606, 
91740, 0.166079, 1e-07, 0.000445, 0.0001, 0.833921, 1.16608, 
91750, 0.166097, 1e-07, 0.000445, 0.0001, 0.833903, 1.1661, 
91760, 0.166115, 1e-07, 0.000445, 0.0001, 0.833885, 1.16612, 
91770, 0.166134, 1e-07, 0.000445, 0.0001, 0.833866, 1.16613, 
91780, 0.166152, 1e-07, 0.000445, 0.0001, 0.833848, 1.16615, 
91790, 0.16617, 1e-07, 0.000445, 0.0001, 0.83383, 1.16617, 
91800, 0.166188, 1e-07, 0.000445, 0.0001, 0.833812, 1.16619, 
91810, 0.166206, 1e-07, 0.000445, 0.0001, 0.833794, 1.16621, 
91820, 0.166224, 1e-07, 0.000445, 0.0001, 0.833776, 1.16622, 
91830, 0.166242, 1e-07, 0.000445, 0.0001, 0.833758, 1.16624, 
91840, 0.16626, 1e-07, 0.000445, 0.0001, 0.83374, 1.16626, 
91850, 0.166278, 1e-07, 0.000445, 0.0001, 0.833722, 1.16628, 
91860, 0.166296, 1e-07, 0.000445, 0.0001, 0.833704, 1.1663, 
91870, 0.166315, 1e-07, 0.000445, 0.0001, 0.833685, 1.16631, 
91880, 0.166333, 1e-07, 0.000445, 0.0001, 0.833667, 1.16633, 
91890, 0.166351, 1e-07, 0.000445, 0.0001, 0.833649, 1.16635, 
91900, 0.166369, 1e-07, 0.000445, 0.0001, 0.833631, 1.16637, 
91910, 0.166387, 1e-07, 0.000445, 0.0001, 0.833613, 1.16639, 
91920, 0.166405, 1e-07, 0.000445, 0.0001, 0.833595, 1.16641, 
91930, 0.166423, 1e-07, 0.000445, 0.0001, 0.833577, 1.16642, 
91940, 0.166441, 1e-07, 0.000445, 0.0001, 0.833559, 1.16644, 
91950, 0.166459, 1e-07, 0.000445, 0.0001, 0.833541, 1.16646, 
91960, 0.166477, 1e-07, 0.000445, 0.0001, 0.833523, 1.16648, 
91970, 0.166496, 1e-07, 0.000445, 0.0001, 0.833504, 1.1665, 
91980, 0.166514, 1e-07, 0.000445, 0.0001, 0.833486, 1.16651, 
91990, 0.166532, 1e-07, 0.000445, 0.0001, 0.833468, 1.16653, 
92000, 0.16655, 1e-07, 0.000445, 0.0001, 0.83345, 1.16655, 
92010, 0.166568, 1e-07, 0.000445, 0.0001, 0.833432, 1.16657, 
92020, 0.166586, 1e-07, 0.000445, 0.0001, 0.833414, 1.16659, 
92030, 0.166604, 1e-07, 0.000445, 0.0001, 0.833396, 1.1666, 
92040, 0.166622, 1e-07, 0.000445, 0.0001, 0.833378, 1.16662, 
92050, 0.16664, 1e-07, 0.000445, 0.0001, 0.83336, 1.16664, 
92060, 0.166658, 1e-07, 0.000445, 0.0001, 0.833342, 1.16666, 
92070, 0.166677, 1e-07, 0.000445, 0.0001, 0.833323, 1.16668, 
92080, 0.166695, 1e-07, 0.000445, 0.0001, 0.833305, 1.16669, 
92090, 0.166713, 1e-07, 0.000445, 0.0001, 0.833287, 1.16671, 
92100, 0.166731, 1e-07, 0.000445, 0.0001, 0.833269, 1.16673, 
92110, 0.166749, 1e-07, 0.000445, 0.0001, 0.833251, 1.16675, 
92120, 0.166767, 1e-07, 0.000445, 0.0001, 0.833233, 1.16677, 
92130, 0.166785, 1e-07, 0.000445, 0.0001, 0.833215, 1.16679, 
92140, 0.166803, 1e-07, 0.000445, 0.0001, 0.833197, 1.1668, 
92150, 0.166821, 1e-07, 0.000445, 0.0001, 0.833179, 1.16682, 
92160, 0.166839, 1e-07, 0.000445, 0.0001, 0.833161, 1.16684, 
92170, 0.166858, 1e-07, 0.000445, 0.0001, 0.833142, 1.16686, 
92180, 0.166876, 1e-07, 0.000445, 0.0001, 0.833124, 1.16688, 
92190, 0.166894, 1e-07, 0.000445, 0.0001, 0.833106, 1.16689, 
92200, 0.166912, 1e-07, 0.000445, 0.0001, 0.833088, 1.16691, 
92210, 0.16693, 1e-07, 0.000445, 0.0001, 0.83307, 1.16693, 
92220, 0.166948, 1e-07, 0.000445, 0.0001, 0.833052, 1.16695, 
92230, 0.166966, 1e-07, 0.000445, 0.0001, 0.833034, 1.16697, 
92240, 0.166984, 1e-07, 0.000445, 0.0001, 0.833016, 1.16698, 
92250, 0.167002, 1e-07, 0.000445, 0.0001, 0.832998, 1.167, 
92260, 0.167021, 1e-07, 0.000445, 0.0001, 0.832979, 1.16702, 
92270, 0.167039, 1e-07, 0.000445, 0.0001, 0.832961, 1.16704, 
92280, 0.167057, 1e-07, 0.000445, 0.0001, 0.832943, 1.16706, 
92290, 0.167075, 1e-07, 0.000445, 0.0001, 0.832925, 1.16707, 
92300, 0.167093, 1e-07, 0.000445, 0.0001, 0.832907, 1.16709, 
92310, 0.167111, 1e-07, 0.000445, 0.0001, 0.832889, 1.16711, 
92320, 0.167129, 1e-07, 0.000445, 0.0001, 0.832871, 1.16713, 
92330, 0.167147, 1e-07, 0.000445, 0.0001, 0.832853, 1.16715, 
92340, 0.167165, 1e-07, 0.000445, 0.0001, 0.832835, 1.16717, 
92350, 0.167183, 1e-07, 0.000445, 0.0001, 0.832817, 1.16718, 
92360, 0.167202, 1e-07, 0.000445, 0.0001, 0.832798, 1.1672, 
92370, 0.16722, 1e-07, 0.000445, 0.0001, 0.83278, 1.16722, 
92380, 0.167238, 1e-07, 0.000445, 0.0001, 0.832762, 1.16724, 
92390, 0.167256, 1e-07, 0.000445, 0.0001, 0.832744, 1.16726, 
92400, 0.167274, 1e-07, 0.000445, 0.0001, 0.832726, 1.16727, 
92410, 0.167292, 1e-07, 0.000445, 0.0001, 0.832708, 1.16729, 
92420, 0.16731, 1e-07, 0.000445, 0.0001, 0.83269, 1.16731, 
92430, 0.167328, 1e-07, 0.000445, 0.0001, 0.832672, 1.16733, 
92440, 0.167346, 1e-07, 0.000445, 0.0001, 0.832654, 1.16735, 
92450, 0.167364, 1e-07, 0.000445, 0.0001, 0.832636, 1.16736, 
92460, 0.167383, 1e-07, 0.000445, 0.0001, 0.832617, 1.16738, 
92470, 0.167401, 1e-07, 0.000445, 0.0001, 0.832599, 1.1674, 
92480, 0.167419, 1e-07, 0.000445, 0.0001, 0.832581, 1.16742, 
92490, 0.167437, 1e-07, 0.000445, 0.0001, 0.832563, 1.16744, 
92500, 0.167455, 1e-07, 0.000445, 0.0001, 0.832545, 1.16745, 
92510, 0.167473, 1e-07, 0.000445, 0.0001, 0.832527, 1.16747, 
92520, 0.167491, 1e-07, 0.000445, 0.0001, 0.832509, 1.16749, 
92530, 0.167509, 1e-07, 0.000445, 0.0001, 0.832491, 1.16751, 
92540, 0.167527, 1e-07, 0.000445, 0.0001, 0.832473, 1.16753, 
92550, 0.167545, 1e-07, 0.000445, 0.0001, 0.832455, 1.16755, 
92560, 0.167564, 1e-07, 0.000445, 0.0001, 0.832436, 1.16756, 
92570, 0.167582, 1e-07, 0.000445, 0.0001, 0.832418, 1.16758, 
92580, 0.1676, 1e-07, 0.000445, 0.0001, 0.8324, 1.1676, 
92590, 0.167618, 1e-07, 0.000445, 0.0001, 0.832382, 1.16762, 
92600, 0.167636, 1e-07, 0.000445, 0.0001, 0.832364, 1.16764, 
92610, 0.167654, 1e-07, 0.000445, 0.0001, 0.832346, 1.16765, 
92620, 0.167672, 1e-07, 0.000445, 0.0001, 0.832328, 1.16767, 
92630, 0.16769, 1e-07, 0.000445, 0.0001, 0.83231, 1.16769, 
92640, 0.167708, 1e-07, 0.000445, 0.0001, 0.832292, 1.16771, 
92650, 0.167726, 1e-07, 0.000445, 0.0001, 0.832274, 1.16773, 
92660, 0.167745, 1e-07, 0.000445, 0.0001, 0.832255, 1.16774, 
92670, 0.167763, 1e-07, 0.000445, 0.0001, 0.832237, 1.16776, 
92680, 0.167781, 1e-07, 0.000445, 0.0001, 0.832219, 1.16778, 
92690, 0.167799, 1e-07, 0.000445, 0.0001, 0.832201, 1.1678, 
92700, 0.167817, 1e-07, 0.000445, 0.0001, 0.832183, 1.16782, 
92710, 0.167835, 1e-07, 0.000445, 0.0001, 0.832165, 1.16784, 
92720, 0.167853, 1e-07, 0.000445, 0.0001, 0.832147, 1.16785, 
92730, 0.167871, 1e-07, 0.000445, 0.0001, 0.832129, 1.16787, 
92740, 0.167889, 1e-07, 0.000445, 0.0001, 0.832111, 1.16789, 
92750, 0.167907, 1e-07, 0.000445, 0.0001, 0.832093, 1.16791, 
92760, 0.167926, 1e-07, 0.000445, 0.0001, 0.832074, 1.16793, 
92770, 0.167944, 1e-07, 0.000445, 0.0001, 0.832056, 1.16794, 
92780, 0.167962, 1e-07, 0.000445, 0.0001, 0.832038, 1.16796, 
92790, 0.16798, 1e-07, 0.000445, 0.0001, 0.83202, 1.16798, 
92800, 0.167998, 1e-07, 0.000445, 0.0001, 0.832002, 1.168, 
92810, 0.168016, 1e-07, 0.000445, 0.0001, 0.831984, 1.16802, 
92820, 0.168034, 1e-07, 0.000445, 0.0001, 0.831966, 1.16803, 
92830, 0.168052, 1e-07, 0.000445, 0.0001, 0.831948, 1.16805, 
92840, 0.16807, 1e-07, 0.000445, 0.0001, 0.83193, 1.16807, 
92850, 0.168088, 1e-07, 0.000445, 0.0001, 0.831912, 1.16809, 
92860, 0.168107, 1e-07, 0.000445, 0.0001, 0.831893, 1.16811, 
92870, 0.168125, 1e-07, 0.000445, 0.0001, 0.831875, 1.16812, 
92880, 0.168143, 1e-07, 0.000445, 0.0001, 0.831857, 1.16814, 
92890, 0.168161, 1e-07, 0.000445, 0.0001, 0.831839, 1.16816, 
92900, 0.168179, 1e-07, 0.000445, 0.0001, 0.831821, 1.16818, 
92910, 0.168197, 1e-07, 0.000445, 0.0001, 0.831803, 1.1682, 
92920, 0.168215, 1e-07, 0.000445, 0.0001, 0.831785, 1.16822, 
92930, 0.168233, 1e-07, 0.000445, 0.0001, 0.831767, 1.16823, 
92940, 0.168251, 1e-07, 0.000445, 0.0001, 0.831749, 1.16825, 
92950, 0.16827, 1e-07, 0.000445, 0.0001, 0.83173, 1.16827, 
92960, 0.168288, 1e-07, 0.000445, 0.0001, 0.831712, 1.16829, 
92970, 0.168306, 1e-07, 0.000445, 0.0001, 0.831694, 1.16831, 
92980, 0.168324, 1e-07, 0.000445, 0.0001, 0.831676, 1.16832, 
92990, 0.168342, 1e-07, 0.000445, 0.0001, 0.831658, 1.16834, 
93000, 0.16836, 1e-07, 0.000445, 0.0001, 0.83164, 1.16836, 
93010, 0.168378, 1e-07, 0.000445, 0.0001, 0.831622, 1.16838, 
93020, 0.168396, 1e-07, 0.000445, 0.0001, 0.831604, 1.1684, 
93030, 0.168414, 1e-07, 0.000445, 0.0001, 0.831586, 1.16841, 
93040, 0.168432, 1e-07, 0.000445, 0.0001, 0.831568, 1.16843, 
93050, 0.168451, 1e-07, 0.000445, 0.0001, 0.831549, 1.16845, 
93060, 0.168469, 1e-07, 0.000445, 0.0001, 0.831531, 1.16847, 
93070, 0.168487, 1e-07, 0.000445, 0.0001, 0.831513, 1.16849, 
93080, 0.168505, 1e-07, 0.000445, 0.0001, 0.831495, 1.1685, 
