time, x=0.000500m, x=0.100500m, x=0.200500m, x=0.300500m, x=0.400500m, x=0.500500m, x=0.600500m, x=0.700500m, x=0.800500m, x=0.900500m, x=0.999500m, 
0.434, 0, 7.09423e-52, 6.67684e-22, 9.43158e-08, 0.0324072, 0.267294, 0.271456, 0.271456, 0.271455, 0.237096, 0.00416147, 
0.435, 0, 4.33843e-52, 4.84191e-22, 7.89637e-08, 0.0305161, 0.266125, 0.270641, 0.270641, 0.270641, 0.238255, 0.00451642, 
0.436, 0, 2.65201e-52, 3.50877e-22, 6.60514e-08, 0.02871, 0.264933, 0.269829, 0.269829, 0.269829, 0.23933, 0.00489615, 
0.437, 0, 1.62045e-52, 2.54089e-22, 5.52013e-08, 0.026987, 0.263718, 0.26902, 0.26902, 0.26902, 0.240322, 0.00530188, 
0.438, 0, 9.89728e-53, 1.83871e-22, 4.60926e-08, 0.025345, 0.262478, 0.268213, 0.268213, 0.268213, 0.241234, 0.00573487, 
0.439, 0, 6.04247e-53, 1.32964e-22, 3.84529e-08, 0.023782, 0.261212, 0.267408, 0.267408, 0.267408, 0.242068, 0.00619639, 
0.44, 0, 3.6875e-53, 9.60847e-23, 3.20511e-08, 0.0222956, 0.259918, 0.266606, 0.266606, 0.266606, 0.242826, 0.00668769, 
0.441, 0, 2.24942e-53, 6.9386e-23, 2.66916e-08, 0.0208837, 0.258596, 0.265806, 0.265806, 0.265806, 0.24351, 0.00721008, 
0.442, 0, 1.37161e-53, 5.00713e-23, 2.22088e-08, 0.0195438, 0.257244, 0.265008, 0.265009, 0.265009, 0.244122, 0.00776484, 
0.443, 0, 8.36014e-54, 3.61082e-23, 1.84628e-08, 0.0182738, 0.25586, 0.264213, 0.264214, 0.264214, 0.244665, 0.00835326, 
0.444, 0, 5.09352e-54, 2.6021e-23, 1.53352e-08, 0.0170712, 0.254444, 0.263421, 0.263421, 0.263421, 0.24514, 0.00897662, 
0.445, 0, 3.10203e-54, 1.8739e-23, 1.27264e-08, 0.0159337, 0.252994, 0.26263, 0.262631, 0.262631, 0.245551, 0.00963621, 
0.446, 0, 1.88842e-54, 1.34856e-23, 1.05522e-08, 0.0148588, 0.251509, 0.261843, 0.261843, 0.261843, 0.245899, 0.0103333, 
0.447, 0, 1.14915e-54, 9.69841e-24, 8.74196e-09, 0.0138441, 0.249988, 0.261057, 0.261057, 0.261057, 0.246187, 0.0110691, 
0.448, 0, 6.99002e-55, 6.97006e-24, 7.23602e-09, 0.0128874, 0.248429, 0.260274, 0.260274, 0.260274, 0.246418, 0.0118449, 
0.449, 0, 4.25018e-55, 5.00586e-24, 5.98437e-09, 0.0119861, 0.246831, 0.259493, 0.259493, 0.259493, 0.246593, 0.0126618, 
0.45, 0, 2.58323e-55, 3.59277e-24, 4.94499e-09, 0.011138, 0.245194, 0.258714, 0.258715, 0.258715, 0.246715, 0.0135211, 
0.451, 0, 1.56945e-55, 2.57685e-24, 4.08266e-09, 0.0103408, 0.243515, 0.257938, 0.257939, 0.257939, 0.246786, 0.0144238, 
0.452, 0, 9.53146e-56, 1.84697e-24, 3.36784e-09, 0.00959222, 0.241794, 0.257164, 0.257165, 0.257165, 0.246809, 0.0153709, 
0.453, 0, 5.78629e-56, 1.32294e-24, 2.77582e-09, 0.00888994, 0.24003, 0.256393, 0.256393, 0.256393, 0.246786, 0.0163637, 
0.454, 0, 3.51133e-56, 9.46967e-25, 2.28594e-09, 0.00823181, 0.238221, 0.255623, 0.255624, 0.255624, 0.246719, 0.0174029, 
0.455, 0, 2.12996e-56, 6.77395e-25, 1.88094e-09, 0.00761568, 0.236368, 0.254856, 0.254857, 0.254857, 0.24661, 0.0184895, 
0.456, 0, 1.29153e-56, 4.84243e-25, 1.54639e-09, 0.00703946, 0.234468, 0.254092, 0.254093, 0.254093, 0.246462, 0.0196243, 
0.457, 0, 7.82832e-57, 3.4594e-25, 1.27028e-09, 0.00650112, 0.232522, 0.253329, 0.25333, 0.25333, 0.246276, 0.0208081, 
0.458, 0, 4.74313e-57, 2.46975e-25, 1.0426e-09, 0.00599866, 0.230529, 0.252569, 0.25257, 0.25257, 0.246054, 0.0220415, 
0.459, 0, 2.87273e-57, 1.76208e-25, 8.55022e-10, 0.00553017, 0.228487, 0.251811, 0.251813, 0.251813, 0.245799, 0.0233252, 
0.46, 0, 1.73923e-57, 1.25636e-25, 7.0061e-10, 0.0050938, 0.226398, 0.251055, 0.251057, 0.251057, 0.245513, 0.0246597, 
0.461, 0, 1.05258e-57, 8.95206e-26, 5.7361e-10, 0.00468775, 0.224259, 0.250302, 0.250304, 0.250304, 0.245196, 0.0260452, 
0.462, 0, 6.36778e-58, 6.37459e-26, 4.69245e-10, 0.00431028, 0.222071, 0.24955, 0.249553, 0.249553, 0.244852, 0.0274822, 
0.463, 0, 3.85084e-58, 4.53632e-26, 3.83554e-10, 0.00395974, 0.219834, 0.248801, 0.248805, 0.248805, 0.244481, 0.0289709, 
0.464, 0, 2.32788e-58, 3.2261e-26, 3.13255e-10, 0.00363453, 0.217547, 0.248054, 0.248058, 0.248058, 0.244086, 0.0305112, 
0.465, 0, 1.4067e-58, 2.29284e-26, 2.55633e-10, 0.00333311, 0.215211, 0.24731, 0.247314, 0.247314, 0.243667, 0.0321033, 
0.466, 0, 8.4973e-59, 1.62853e-26, 2.0844e-10, 0.00305403, 0.212825, 0.246567, 0.246572, 0.246572, 0.243227, 0.0337469, 
0.467, 0, 5.13096e-59, 1.15596e-26, 1.69822e-10, 0.00279587, 0.210391, 0.245827, 0.245832, 0.245832, 0.242767, 0.0354417, 
0.468, 0, 3.0971e-59, 8.20006e-27, 1.38248e-10, 0.00255731, 0.207907, 0.245088, 0.245095, 0.245095, 0.242288, 0.0371874, 
0.469, 0, 1.86875e-59, 5.81324e-27, 1.12453e-10, 0.00233708, 0.205376, 0.244352, 0.24436, 0.24436, 0.241792, 0.0389835, 
0.47, 0, 1.12716e-59, 4.11859e-27, 9.13978e-11, 0.00213396, 0.202797, 0.243618, 0.243626, 0.243626, 0.241279, 0.0408293, 
0.471, 0, 6.79614e-60, 2.91613e-27, 7.42255e-11, 0.0019468, 0.200171, 0.242886, 0.242896, 0.242896, 0.240752, 0.0427241, 
0.472, 0, 4.09619e-60, 2.06346e-27, 6.02316e-11, 0.00177452, 0.1975, 0.242156, 0.242167, 0.242167, 0.240211, 0.0446669, 
0.473, 0, 2.46797e-60, 1.45921e-27, 4.88372e-11, 0.00161609, 0.194784, 0.241428, 0.24144, 0.24144, 0.239657, 0.0466567, 
0.474, 0, 1.48642e-60, 1.03127e-27, 3.9567e-11, 0.00147054, 0.192024, 0.240702, 0.240716, 0.240716, 0.239092, 0.0486924, 
0.475, 0, 8.94927e-61, 7.28377e-28, 3.20311e-11, 0.00133694, 0.189221, 0.239978, 0.239994, 0.239994, 0.238516, 0.0507726, 
0.476, 0, 5.38612e-61, 5.14135e-28, 2.59101e-11, 0.00121443, 0.186378, 0.239256, 0.239274, 0.239274, 0.23793, 0.052896, 
0.477, 0, 3.24048e-61, 3.62687e-28, 2.09424e-11, 0.00110221, 0.183495, 0.238535, 0.238556, 0.238556, 0.237335, 0.055061, 
0.478, 0, 1.94889e-61, 2.55696e-28, 1.69139e-11, 0.000999493, 0.180574, 0.237817, 0.23784, 0.23784, 0.236732, 0.057266, 
0.479, 0, 1.17169e-61, 1.80157e-28, 1.36496e-11, 0.000905576, 0.177618, 0.2371, 0.237127, 0.237127, 0.236122, 0.0595092, 
0.48, 0, 7.04177e-62, 1.26858e-28, 1.10068e-11, 0.000819783, 0.174627, 0.236385, 0.236416, 0.236416, 0.235504, 0.0617886, 
0.481, 0, 4.23057e-62, 8.92736e-29, 8.86881e-12, 0.000741486, 0.171604, 0.235672, 0.235706, 0.235706, 0.234881, 0.0641024, 
0.482, 0, 2.54075e-62, 6.27867e-29, 7.14058e-12, 0.000670095, 0.168551, 0.234961, 0.234999, 0.234999, 0.234253, 0.0664483, 
0.483, 0, 1.52537e-62, 4.41319e-29, 5.74471e-12, 0.000605064, 0.16547, 0.234251, 0.234294, 0.234294, 0.23362, 0.0688242, 
0.484, 0, 9.15448e-63, 3.10013e-29, 4.61815e-12, 0.00054588, 0.162364, 0.233542, 0.233591, 0.233591, 0.232982, 0.0712277, 
0.485, 0, 5.49216e-63, 2.17645e-29, 3.70968e-12, 0.000492069, 0.159234, 0.232835, 0.232891, 0.232891, 0.232341, 0.0736566, 
0.486, 0, 3.29383e-63, 1.52708e-29, 2.97765e-12, 0.000443187, 0.156084, 0.23213, 0.232192, 0.232192, 0.231696, 0.0761082, 
0.487, 0, 1.97474e-63, 1.07082e-29, 2.38825e-12, 0.000398824, 0.152915, 0.231426, 0.231495, 0.231495, 0.231049, 0.0785802, 
0.488, 0, 1.1835e-63, 7.50445e-30, 1.91407e-12, 0.0003586, 0.149731, 0.230723, 0.230801, 0.230801, 0.230399, 0.0810697, 
0.489, 0, 7.09055e-64, 5.25613e-30, 1.53287e-12, 0.000322162, 0.146534, 0.230021, 0.230108, 0.230108, 0.229747, 0.0835743, 
0.49, 0, 4.24661e-64, 3.67926e-30, 1.22667e-12, 0.000289184, 0.143327, 0.229321, 0.229418, 0.229418, 0.229093, 0.0860911, 
0.491, 0, 2.54248e-64, 2.57396e-30, 9.80897e-13, 0.000259364, 0.140112, 0.228621, 0.22873, 0.22873, 0.228438, 0.0886174, 
0.492, 0, 1.52168e-64, 1.79967e-30, 7.83779e-13, 0.000232425, 0.136893, 0.227922, 0.228044, 0.228044, 0.227782, 0.0911504, 
0.493, 0, 9.10427e-65, 1.25757e-30, 6.25806e-13, 0.000208111, 0.133672, 0.227224, 0.227359, 0.227359, 0.227125, 0.0936872, 
0.494, 0, 5.44528e-65, 8.78257e-31, 4.99301e-13, 0.000186185, 0.130452, 0.226526, 0.226677, 0.226677, 0.226467, 0.0962251, 
0.495, 0, 3.25574e-65, 6.13003e-31, 3.98074e-13, 0.00016643, 0.127236, 0.225829, 0.225997, 0.225997, 0.225809, 0.0987611, 
0.496, 0, 1.94596e-65, 4.27617e-31, 3.17134e-13, 0.000148649, 0.124027, 0.225132, 0.225319, 0.225319, 0.225151, 0.101292, 
0.497, 0, 1.16272e-65, 2.98127e-31, 2.52465e-13, 0.000132657, 0.120827, 0.224436, 0.224643, 0.224643, 0.224493, 0.103816, 
0.498, 0, 6.94496e-66, 2.0773e-31, 2.00836e-13, 0.000118288, 0.11764, 0.223739, 0.223969, 0.223969, 0.223836, 0.106329, 
0.499, 0, 4.14689e-66, 1.44662e-31, 1.59648e-13, 0.000105389, 0.114468, 0.223042, 0.223298, 0.223298, 0.223178, 0.10883, 
0.5, 0, 2.47532e-66, 1.00684e-31, 1.26814e-13, 9.38192e-05, 0.111314, 0.222345, 0.222628, 0.222628, 0.222521, 0.111314, 
0.501, 0, 1.47706e-66, 7.0037e-32, 1.0066e-13, 8.3451e-05, 0.10818, 0.221647, 0.22196, 0.22196, 0.221865, 0.113779, 
0.502, 0, 8.81099e-67, 4.86911e-32, 7.98414e-14, 7.41679e-05, 0.10507, 0.220948, 0.221294, 0.221294, 0.22121, 0.116224, 
0.503, 0, 5.25423e-67, 3.38321e-32, 6.32829e-14, 6.58637e-05, 0.101986, 0.220248, 0.22063, 0.22063, 0.220555, 0.118644, 
0.504, 0, 3.13222e-67, 2.34945e-32, 5.01223e-14, 5.84415e-05, 0.0989308, 0.219547, 0.219968, 0.219968, 0.219902, 0.121037, 
0.505, 0, 1.86662e-67, 1.63066e-32, 3.96701e-14, 5.18137e-05, 0.0959063, 0.218845, 0.219308, 0.219308, 0.219249, 0.123402, 
0.506, 0, 1.11204e-67, 1.13115e-32, 3.1375e-14, 4.59002e-05, 0.0929152, 0.21814, 0.21865, 0.21865, 0.218598, 0.125735, 
0.507, 0, 6.62281e-68, 7.84224e-33, 2.47967e-14, 4.06287e-05, 0.0899598, 0.217434, 0.217994, 0.217994, 0.217948, 0.128035, 
0.508, 0, 3.94301e-68, 5.43401e-33, 1.95837e-14, 3.59336e-05, 0.0870424, 0.216725, 0.21734, 0.21734, 0.217299, 0.130298, 
0.509, 0, 2.34679e-68, 3.76325e-33, 1.54556e-14, 3.17555e-05, 0.0841651, 0.216013, 0.216688, 0.216688, 0.216652, 0.132523, 
0.51, 0, 1.39632e-68, 2.60477e-33, 1.21891e-14, 2.80406e-05, 0.0813298, 0.215298, 0.216038, 0.216038, 0.216006, 0.134708, 
0.511, 0, 8.30531e-69, 1.80194e-33, 9.60612e-15, 2.47404e-05, 0.0785386, 0.21458, 0.21539, 0.21539, 0.215362, 0.136852, 
0.512, 0, 4.93845e-69, 1.24588e-33, 7.56518e-15, 2.18112e-05, 0.0757932, 0.213857, 0.214744, 0.214744, 0.214719, 0.138951, 
0.513, 0, 2.93555e-69, 8.60945e-34, 5.95368e-15, 1.92134e-05, 0.0730954, 0.213131, 0.2141, 0.2141, 0.214078, 0.141004, 
0.514, 0, 1.74443e-69, 5.94624e-34, 4.68218e-15, 1.69115e-05, 0.0704466, 0.2124, 0.213457, 0.213457, 0.213438, 0.143011, 
0.515, 0, 1.03629e-69, 4.10466e-34, 3.67965e-15, 1.48736e-05, 0.0678485, 0.211663, 0.212817, 0.212817, 0.2128, 0.144969, 
0.516, 0, 6.15421e-70, 2.83191e-34, 2.88977e-15, 1.30709e-05, 0.0653022, 0.210922, 0.212179, 0.212179, 0.212164, 0.146876, 
0.517, 0, 3.65368e-70, 1.95277e-34, 2.26788e-15, 1.14776e-05, 0.0628092, 0.210174, 0.211542, 0.211542, 0.211529, 0.148733, 
0.518, 0, 2.16848e-70, 1.34583e-34, 1.77858e-15, 1.00705e-05, 0.0603703, 0.209419, 0.210907, 0.210907, 0.210896, 0.150537, 
0.519, 0, 1.28661e-70, 9.27047e-35, 1.3939e-15, 8.82902e-06, 0.0579867, 0.208658, 0.210275, 0.210275, 0.210265, 0.152288, 
0.52, 0, 7.6314e-71, 6.38239e-35, 1.09166e-15, 7.73448e-06, 0.0556591, 0.207889, 0.209644, 0.209644, 0.209635, 0.153985, 
0.521, 0, 4.52511e-71, 4.39175e-35, 8.54371e-16, 6.77032e-06, 0.0533883, 0.207112, 0.209015, 0.209015, 0.209007, 0.155627, 
0.522, 0, 2.6824e-71, 3.02039e-35, 6.68204e-16, 5.92171e-06, 0.051175, 0.206327, 0.208388, 0.208388, 0.208381, 0.157213, 
0.523, 0, 1.58959e-71, 2.07617e-35, 5.22246e-16, 5.17543e-06, 0.0490195, 0.205532, 0.207763, 0.207763, 0.207757, 0.158743, 
0.524, 0, 9.41706e-72, 1.42638e-35, 4.07893e-16, 4.51967e-06, 0.0469223, 0.204727, 0.207139, 0.20714, 0.207134, 0.160217, 
0.525, 0, 5.57719e-72, 9.79453e-36, 3.18364e-16, 3.94394e-06, 0.0448836, 0.203912, 0.206518, 0.206518, 0.206514, 0.161634, 
0.526, 0, 3.30206e-72, 6.72213e-36, 2.48318e-16, 3.43888e-06, 0.0429036, 0.203086, 0.205898, 0.205899, 0.205895, 0.162995, 
0.527, 0, 1.95445e-72, 4.61112e-36, 1.93553e-16, 2.99618e-06, 0.0409823, 0.202248, 0.205281, 0.205281, 0.205277, 0.164299, 
0.528, 0, 1.15647e-72, 3.16142e-36, 1.50765e-16, 2.60845e-06, 0.0391196, 0.201398, 0.204665, 0.204665, 0.204662, 0.165545, 
0.529, 0, 6.84097e-73, 2.16639e-36, 1.17357e-16, 2.26916e-06, 0.0373154, 0.200534, 0.204051, 0.204051, 0.204048, 0.166736, 
0.53, 0, 4.04549e-73, 1.48378e-36, 9.1291e-17, 1.97248e-06, 0.0355693, 0.199657, 0.203439, 0.203439, 0.203437, 0.16787, 
0.531, 0, 2.39164e-73, 1.01573e-36, 7.09673e-17, 1.71328e-06, 0.033881, 0.198766, 0.202828, 0.202829, 0.202827, 0.168948, 
0.532, 0, 1.4135e-73, 6.94978e-37, 5.51316e-17, 1.487e-06, 0.03225, 0.197859, 0.20222, 0.20222, 0.202218, 0.16997, 
0.533, 0, 8.35152e-74, 4.75272e-37, 4.28012e-17, 1.28962e-06, 0.0306758, 0.196937, 0.201613, 0.201613, 0.201612, 0.170938, 
0.534, 0, 4.93298e-74, 3.24859e-37, 3.32066e-17, 1.1176e-06, 0.0291577, 0.195998, 0.201008, 0.201009, 0.201007, 0.171851, 
0.535, 0, 2.91291e-74, 2.21937e-37, 2.57458e-17, 9.67781e-07, 0.0276951, 0.195042, 0.200405, 0.200406, 0.200404, 0.17271, 
0.536, 0, 1.71957e-74, 1.51547e-37, 1.99483e-17, 8.37415e-07, 0.0262871, 0.194067, 0.199804, 0.199804, 0.199803, 0.173517, 
0.537, 0, 1.01481e-74, 1.0343e-37, 1.54461e-17, 7.24063e-07, 0.0249328, 0.193074, 0.199205, 0.199205, 0.199204, 0.174272, 
0.538, 0, 5.98726e-75, 7.05555e-38, 1.19523e-17, 6.25583e-07, 0.0236315, 0.192062, 0.198607, 0.198607, 0.198607, 0.174976, 
0.539, 0, 3.53139e-75, 4.8106e-38, 9.24272e-18, 5.40091e-07, 0.0223821, 0.19103, 0.198011, 0.198011, 0.198011, 0.175629, 
0.54, 0, 2.08228e-75, 3.27833e-38, 7.14278e-18, 4.65933e-07, 0.0211835, 0.189976, 0.197417, 0.197417, 0.197417, 0.176234, 
0.541, 0, 1.22746e-75, 2.23302e-38, 5.51638e-18, 4.01657e-07, 0.0200348, 0.188901, 0.196825, 0.196825, 0.196825, 0.17679, 
0.542, 0, 7.23361e-76, 1.52027e-38, 4.25757e-18, 3.4599e-07, 0.0189348, 0.187804, 0.196234, 0.196235, 0.196234, 0.1773, 
0.543, 0, 4.26166e-76, 1.03451e-38, 3.2839e-18, 2.97816e-07, 0.0178823, 0.186684, 0.195645, 0.195646, 0.195646, 0.177764, 
0.544, 0, 2.51004e-76, 7.03615e-39, 2.53128e-18, 2.56159e-07, 0.0168762, 0.18554, 0.195058, 0.195059, 0.195059, 0.178183, 
0.545, 0, 1.47795e-76, 4.78327e-39, 1.9499e-18, 2.20166e-07, 0.0159152, 0.184372, 0.194473, 0.194474, 0.194474, 0.178559, 
0.546, 0, 8.69995e-77, 3.25016e-39, 1.50109e-18, 1.89091e-07, 0.0149981, 0.18318, 0.193889, 0.19389, 0.19389, 0.178892, 
0.547, 0, 5.1198e-77, 2.20737e-39, 1.15486e-18, 1.62282e-07, 0.0141238, 0.181961, 0.193307, 0.193309, 0.193309, 0.179185, 
0.548, 0, 3.0121e-77, 1.49842e-39, 8.8792e-19, 1.39171e-07, 0.0132908, 0.180717, 0.192727, 0.192729, 0.192729, 0.179438, 
0.549, 0, 1.77159e-77, 1.01668e-39, 6.82252e-19, 1.19265e-07, 0.0124979, 0.179446, 0.192149, 0.192151, 0.192151, 0.179653, 
0.55, 0, 1.04169e-77, 6.89492e-40, 5.23893e-19, 1.02131e-07, 0.0117438, 0.178148, 0.191572, 0.191574, 0.191574, 0.17983, 
0.551, 0, 6.12344e-78, 4.67375e-40, 4.02039e-19, 8.73943e-08, 0.0110273, 0.176823, 0.190997, 0.190999, 0.190999, 0.179972, 
0.552, 0, 3.59859e-78, 3.16661e-40, 3.08334e-19, 7.47299e-08, 0.010347, 0.17547, 0.190424, 0.190427, 0.190426, 0.180079, 
0.553, 0, 2.11422e-78, 2.14446e-40, 2.36322e-19, 6.38543e-08, 0.00970168, 0.174088, 0.189852, 0.189855, 0.189855, 0.180154, 
0.554, 0, 1.24179e-78, 1.45156e-40, 1.81016e-19, 5.45219e-08, 0.00909004, 0.172677, 0.189282, 0.189286, 0.189286, 0.180196, 
0.555, 0, 7.29173e-79, 9.82081e-41, 1.38567e-19, 4.65198e-08, 0.00851081, 0.171237, 0.188714, 0.188718, 0.188718, 0.180207, 
0.556, 0, 4.2805e-79, 6.64134e-41, 1.06007e-19, 3.96636e-08, 0.00796274, 0.169768, 0.188147, 0.188152, 0.188152, 0.180189, 
0.557, 0, 2.51213e-79, 4.48911e-41, 8.10475e-20, 3.37935e-08, 0.00744459, 0.16827, 0.187582, 0.187587, 0.187587, 0.180143, 
0.558, 0, 1.47391e-79, 3.03293e-41, 6.19268e-20, 2.87716e-08, 0.00695513, 0.166741, 0.187019, 0.187024, 0.187024, 0.180069, 
0.559, 0, 8.64539e-80, 2.04815e-41, 4.72881e-20, 2.44784e-08, 0.00649316, 0.165183, 0.186457, 0.186463, 0.186463, 0.17997, 
0.56, 0, 5.0697e-80, 1.38248e-41, 3.60876e-20, 2.0811e-08, 0.0060575, 0.163595, 0.185897, 0.185904, 0.185904, 0.179846, 
0.561, 0, 2.9721e-80, 9.32729e-42, 2.75233e-20, 1.76804e-08, 0.00564699, 0.161977, 0.185338, 0.185346, 0.185346, 0.179699, 
0.562, 0, 1.74193e-80, 6.29001e-42, 2.09787e-20, 1.50101e-08, 0.00526051, 0.16033, 0.184781, 0.18479, 0.18479, 0.17953, 
0.563, 0, 1.02066e-80, 4.23982e-42, 1.59806e-20, 1.27341e-08, 0.00489695, 0.158652, 0.184225, 0.184236, 0.184236, 0.179339, 
0.564, 0, 5.97887e-81, 2.85657e-42, 1.21659e-20, 1.07955e-08, 0.00455523, 0.156945, 0.183671, 0.183683, 0.183683, 0.179128, 
0.565, 0, 3.5014e-81, 1.92372e-42, 9.25627e-21, 9.14566e-09, 0.0042343, 0.155209, 0.183119, 0.183132, 0.183132, 0.178898, 
0.566, 0, 2.04999e-81, 1.29492e-42, 7.03826e-21, 7.74248e-09, 0.00393315, 0.153444, 0.182568, 0.182583, 0.182583, 0.17865, 
0.567, 0, 1.1999e-81, 8.71255e-43, 5.34852e-21, 6.54998e-09, 0.0036508, 0.15165, 0.182018, 0.182035, 0.182035, 0.178384, 
0.568, 0, 7.02149e-82, 5.85937e-43, 4.06203e-21, 5.53728e-09, 0.00338627, 0.149828, 0.18147, 0.181489, 0.181489, 0.178103, 
0.569, 0, 4.1077e-82, 3.93877e-43, 3.08314e-21, 4.67789e-09, 0.00313865, 0.147978, 0.180923, 0.180944, 0.180944, 0.177806, 
0.57, 0, 2.40246e-82, 2.64651e-43, 2.33876e-21, 3.94912e-09, 0.00290706, 0.146102, 0.180378, 0.180402, 0.180402, 0.177494, 
0.571, 0, 1.40476e-82, 1.77743e-43, 1.77305e-21, 3.33158e-09, 0.00269062, 0.144199, 0.179834, 0.17986, 0.17986, 0.17717, 
0.572, 0, 8.21176e-83, 1.19321e-43, 1.34338e-21, 2.80865e-09, 0.00248851, 0.14227, 0.179291, 0.179321, 0.179321, 0.176832, 
0.573, 0, 4.79909e-83, 8.00657e-44, 1.01723e-21, 2.36617e-09, 0.00229993, 0.140317, 0.17875, 0.178783, 0.178783, 0.176483, 
0.574, 0, 2.80396e-83, 5.37011e-44, 7.69814e-22, 1.99202e-09, 0.00212412, 0.138339, 0.17821, 0.178246, 0.178246, 0.176122, 
0.575, 0, 1.63784e-83, 3.60021e-44, 5.82234e-22, 1.67588e-09, 0.00196035, 0.136338, 0.177671, 0.177712, 0.177712, 0.175751, 
0.576, 0, 9.56453e-84, 2.41257e-44, 4.40104e-22, 1.40895e-09, 0.00180791, 0.134315, 0.177133, 0.177179, 0.177179, 0.175371, 
0.577, 0, 5.584e-84, 1.61599e-44, 3.32476e-22, 1.18372e-09, 0.00166613, 0.13227, 0.176597, 0.176647, 0.176647, 0.174981, 
0.578, 0, 3.25925e-84, 1.08195e-44, 2.51023e-22, 9.93817e-10, 0.00153438, 0.130206, 0.176061, 0.176117, 0.176117, 0.174583, 
0.579, 0, 1.90187e-84, 7.24081e-45, 1.89415e-22, 8.33812e-10, 0.00141204, 0.128122, 0.175527, 0.175589, 0.175589, 0.174177, 
0.58, 0, 1.10952e-84, 4.84369e-45, 1.42844e-22, 6.99093e-10, 0.00129853, 0.126021, 0.174993, 0.175062, 0.175062, 0.173763, 
0.581, 0, 6.47112e-85, 3.23874e-45, 1.07662e-22, 5.85743e-10, 0.0011933, 0.123903, 0.174461, 0.174537, 0.174537, 0.173343, 
0.582, 0, 3.77326e-85, 2.16464e-45, 8.10983e-23, 4.9044e-10, 0.00109581, 0.12177, 0.173929, 0.174013, 0.174013, 0.172917, 
0.583, 0, 2.19962e-85, 1.44613e-45, 6.10537e-23, 4.10366e-10, 0.00100558, 0.119623, 0.173398, 0.173491, 0.173491, 0.172486, 
0.584, 0, 1.28195e-85, 9.65703e-46, 4.59372e-23, 3.43135e-10, 0.000922118, 0.117463, 0.172867, 0.172971, 0.172971, 0.172049, 
0.585, 0, 7.46938e-86, 6.44601e-46, 3.45437e-23, 2.86726e-10, 0.000844988, 0.115292, 0.172338, 0.172452, 0.172452, 0.171607, 
0.586, 0, 4.35104e-86, 4.30083e-46, 2.59613e-23, 2.3943e-10, 0.000773762, 0.113111, 0.171809, 0.171934, 0.171934, 0.171161, 
0.587, 0, 2.53394e-86, 2.86832e-46, 1.95002e-23, 1.99802e-10, 0.000708039, 0.110922, 0.17128, 0.171419, 0.171419, 0.170711, 
0.588, 0, 1.47534e-86, 1.91213e-46, 1.46388e-23, 1.66622e-10, 0.000647442, 0.108727, 0.170752, 0.170904, 0.170904, 0.170257, 
0.589, 0, 8.58781e-87, 1.27415e-46, 1.09831e-23, 1.38859e-10, 0.000591614, 0.106526, 0.170224, 0.170392, 0.170392, 0.1698, 
0.59, 0, 4.99767e-87, 8.48677e-47, 8.23573e-24, 1.15646e-10, 0.00054022, 0.104321, 0.169696, 0.16988, 0.16988, 0.16934, 
0.591, 0, 2.90769e-87, 5.6504e-47, 6.17213e-24, 9.62495e-11, 0.000492944, 0.102115, 0.169168, 0.169371, 0.169371, 0.168878, 
0.592, 0, 1.69131e-87, 3.76038e-47, 4.62302e-24, 8.00535e-11, 0.00044949, 0.0999079, 0.16864, 0.168863, 0.168863, 0.168413, 
0.593, 0, 9.83544e-88, 2.50151e-47, 3.46078e-24, 6.6539e-11, 0.000409579, 0.097702, 0.168112, 0.168356, 0.168356, 0.167947, 
0.594, 0, 5.71822e-88, 1.66338e-47, 2.58929e-24, 5.52697e-11, 0.00037295, 0.0954988, 0.167584, 0.167851, 0.167851, 0.167478, 
0.595, 0, 3.32372e-88, 1.1056e-47, 1.93618e-24, 4.58789e-11, 0.000339361, 0.0932999, 0.167055, 0.167347, 0.167347, 0.167008, 
0.596, 0, 1.93145e-88, 7.34553e-48, 1.44701e-24, 3.80589e-11, 0.00030858, 0.091107, 0.166525, 0.166845, 0.166845, 0.166537, 
0.597, 0, 1.12212e-88, 4.87829e-48, 1.08083e-24, 3.15512e-11, 0.000280397, 0.0889216, 0.165995, 0.166345, 0.166345, 0.166065, 
0.598, 0, 6.51769e-89, 3.23841e-48, 8.06872e-25, 2.61393e-11, 0.00025461, 0.0867452, 0.165464, 0.165846, 0.165846, 0.165591, 
0.599, 0, 3.78482e-89, 2.14891e-48, 6.02023e-25, 2.16416e-11, 0.000231034, 0.0845796, 0.164932, 0.165348, 0.165348, 0.165117, 
0.6, 0, 2.19733e-89, 1.42536e-48, 4.48936e-25, 1.79062e-11, 0.000209495, 0.0824261, 0.164398, 0.164852, 0.164852, 0.164643, 
0.601, 0, 1.27539e-89, 9.45041e-49, 3.34594e-25, 1.4806e-11, 0.000189833, 0.0802864, 0.163863, 0.164358, 0.164358, 0.164168, 
0.602, 0, 7.40095e-90, 6.26326e-49, 2.49239e-25, 1.22347e-11, 0.000171898, 0.078162, 0.163327, 0.163865, 0.163865, 0.163693, 
0.603, 0, 4.2937e-90, 4.14927e-49, 1.85557e-25, 1.01034e-11, 0.000155549, 0.0760542, 0.162788, 0.163373, 0.163373, 0.163218, 
0.604, 0, 2.49044e-90, 2.74768e-49, 1.38072e-25, 8.33811e-12, 0.000140658, 0.0739646, 0.162248, 0.162883, 0.162883, 0.162742, 
