space, t=0.000000s, t=0.100000s, t=0.200000s, t=0.300000s, t=0.400000s, t=0.500000s, t=0.600000s, t=0.700000s, t=0.800000s, t=0.900000s, t=1.000000s, 
0.1425, 1, 0.738004, 0.000451077, 5.70452e-15, 1.56757e-30, 6.04452e-49, 2.79347e-69, 5.3515e-91, 9.29101e-114, 2.47118e-137, 1.45708e-161, 
0.1435, 1, 0.738412, 0.000551237, 8.93252e-15, 3.00304e-30, 1.37018e-48, 7.31426e-69, 1.58943e-90, 3.0864e-113, 9.07872e-137, 5.8659e-161, 
0.1445, 1, 0.738758, 0.000671009, 1.39212e-14, 5.72342e-30, 3.08906e-48, 1.9043e-68, 4.69331e-90, 1.01919e-112, 3.31523e-136, 2.34704e-160, 
0.1455, 1, 0.739049, 0.000813654, 2.15949e-14, 1.08525e-29, 6.92668e-48, 4.93016e-68, 1.37786e-89, 3.34575e-112, 1.20336e-135, 9.3338e-160, 
0.1465, 1, 0.739295, 0.000982861, 3.33434e-14, 2.04738e-29, 1.54489e-47, 1.2693e-67, 4.02199e-89, 1.09191e-111, 4.34195e-135, 3.68954e-159, 
0.1475, 1, 0.7395, 0.00118278, 5.12479e-14, 3.84315e-29, 3.42735e-47, 3.2499e-67, 1.16737e-88, 3.54288e-111, 1.55743e-134, 1.44971e-158, 
0.1485, 1, 0.739673, 0.00141806, 7.84092e-14, 7.17815e-29, 7.56366e-47, 8.2755e-67, 3.36918e-88, 1.14293e-110, 5.55368e-134, 5.66244e-158, 
0.1495, 1, 0.739816, 0.00169387, 1.19426e-13, 1.33411e-28, 1.66048e-46, 2.09584e-66, 9.66964e-88, 3.66606e-110, 1.96891e-133, 2.19868e-157, 
0.1505, 1, 0.739936, 0.00201597, 1.8109e-13, 2.46744e-28, 3.62649e-46, 5.27932e-66, 2.75985e-87, 1.16927e-109, 6.94002e-133, 8.48739e-157, 
0.1515, 1, 0.740035, 0.00239067, 2.73379e-13, 4.54143e-28, 7.87961e-46, 1.32274e-65, 7.8337e-87, 3.70835e-109, 2.43223e-132, 3.25732e-156, 
0.1525, 1, 0.740117, 0.00282493, 4.10897e-13, 8.31857e-28, 1.70337e-45, 3.2966e-65, 2.21144e-86, 1.16955e-108, 8.47576e-132, 1.2429e-155, 
0.1535, 1, 0.740185, 0.00332633, 6.14912e-13, 1.51646e-27, 3.66366e-45, 8.17283e-65, 6.2091e-86, 3.66817e-108, 2.93696e-131, 4.71549e-155, 
0.1545, 1, 0.740241, 0.0039031, 9.16266e-13, 2.75144e-27, 7.8405e-45, 2.01562e-64, 1.73398e-85, 1.14417e-107, 1.01201e-130, 1.77888e-154, 
0.1555, 1, 0.740287, 0.00456414, 1.35949e-12, 4.96878e-27, 1.66959e-44, 4.94533e-64, 4.81662e-85, 3.5494e-107, 3.4678e-130, 6.67286e-154, 
0.1565, 1, 0.740325, 0.005319, 2.00861e-12, 8.93138e-27, 3.53781e-44, 1.20711e-63, 1.33088e-84, 1.09513e-106, 1.18175e-129, 2.48911e-153, 
0.1575, 1, 0.740355, 0.0061779, 2.95523e-12, 1.59802e-26, 7.45985e-44, 2.93147e-63, 3.65806e-84, 3.36079e-106, 4.00512e-129, 9.23337e-153, 
0.1585, 1, 0.74038, 0.00715169, 4.32994e-12, 2.84617e-26, 1.56537e-43, 7.08309e-63, 1.00022e-83, 1.02588e-105, 1.35003e-128, 3.40625e-152, 
0.1595, 1, 0.740401, 0.00825182, 6.31805e-12, 5.04621e-26, 3.26896e-43, 1.70286e-62, 2.72078e-83, 3.11491e-105, 4.5261e-128, 1.24972e-151, 
0.1605, 1, 0.740417, 0.00949033, 9.18143e-12, 8.90668e-26, 6.794e-43, 4.07352e-62, 7.36302e-83, 9.40831e-105, 1.5093e-127, 4.56019e-151, 
0.1615, 1, 0.740431, 0.0108798, 1.32886e-11, 1.56504e-25, 1.40534e-42, 9.69643e-62, 1.98246e-82, 2.82688e-104, 5.00629e-127, 1.65503e-150, 
0.1625, 1, 0.740441, 0.0124332, 1.9156e-11, 2.73787e-25, 2.89328e-42, 2.29679e-61, 5.31069e-82, 8.44989e-104, 1.65181e-126, 5.97445e-150, 
0.1635, 1, 0.74045, 0.014164, 2.75043e-11, 4.76859e-25, 5.92888e-42, 5.41394e-61, 1.41552e-81, 2.5128e-103, 5.42158e-126, 2.14524e-149, 
0.1645, 1, 0.740457, 0.016086, 3.93354e-11, 8.26941e-25, 1.20932e-41, 1.27001e-60, 3.75415e-81, 7.43438e-103, 1.77023e-125, 7.66222e-149, 
0.1655, 1, 0.740463, 0.018213, 5.6036e-11, 1.42784e-24, 2.45534e-41, 2.96491e-60, 9.90732e-81, 2.1884e-102, 5.75021e-125, 2.72239e-148, 
0.1665, 1, 0.740467, 0.0205592, 7.9518e-11, 2.45484e-24, 4.96247e-41, 6.88889e-60, 2.60174e-80, 6.40945e-102, 1.85826e-124, 9.62235e-148, 
0.1675, 1, 0.740471, 0.0231386, 1.12407e-10, 4.20259e-24, 9.9843e-41, 1.59306e-59, 6.79911e-80, 1.86785e-101, 5.97469e-124, 3.38345e-147, 
0.1685, 1, 0.740474, 0.0259652, 1.58294e-10, 7.16436e-24, 1.99979e-40, 3.66669e-59, 1.76821e-79, 5.41631e-101, 1.91128e-123, 1.1836e-146, 
0.1695, 1, 0.740476, 0.0290525, 2.22071e-10, 1.21623e-23, 3.9876e-40, 8.40024e-59, 4.57641e-79, 1.56287e-100, 6.08339e-123, 4.11934e-146, 
0.1705, 1, 0.740478, 0.0324138, 3.10379e-10, 2.05613e-23, 7.91619e-40, 1.91558e-58, 1.1788e-78, 4.4876e-100, 1.92663e-122, 1.42641e-145, 
0.1715, 1, 0.740479, 0.0360619, 4.32191e-10, 3.46172e-23, 1.56462e-39, 4.34823e-58, 3.022e-78, 1.28231e-99, 6.07149e-122, 4.91444e-145, 
0.1725, 1, 0.74048, 0.0400086, 5.99593e-10, 5.80437e-23, 3.07899e-39, 9.82524e-58, 7.71083e-78, 3.64647e-99, 1.90393e-121, 1.68472e-144, 
0.1735, 1, 0.740481, 0.044265, 8.28799e-10, 9.69289e-23, 6.03289e-39, 2.21008e-57, 1.95828e-77, 1.03197e-98, 5.9413e-121, 5.74669e-144, 
0.1745, 1, 0.740482, 0.0488414, 1.14147e-09, 1.61213e-22, 1.17699e-38, 4.94901e-57, 4.95031e-77, 2.90665e-98, 1.84501e-120, 1.95058e-143, 
0.1755, 1, 0.740482, 0.0537464, 1.56646e-09, 2.67061e-22, 2.28649e-38, 1.10329e-56, 1.24562e-76, 8.14822e-98, 5.70191e-120, 6.58833e-143, 
0.1765, 1, 0.740483, 0.0589879, 2.14201e-09, 4.40651e-22, 4.42306e-38, 2.4487e-56, 3.11993e-76, 2.27347e-97, 1.75371e-119, 2.21447e-142, 
0.1775, 1, 0.740483, 0.0645718, 2.91867e-09, 7.24213e-22, 8.52017e-38, 5.41089e-56, 7.77911e-76, 6.31378e-97, 5.36814e-119, 7.40729e-142, 
0.1785, 1, 0.740483, 0.0705027, 3.963e-09, 1.1856e-21, 1.6344e-37, 1.19043e-55, 1.93086e-75, 1.74531e-96, 1.63544e-118, 2.4658e-141, 
0.1795, 1, 0.740484, 0.0767835, 5.36228e-09, 1.93342e-21, 3.12226e-37, 2.60767e-55, 4.77113e-75, 4.80238e-96, 4.95908e-118, 8.1692e-141, 
0.1805, 1, 0.740484, 0.0834152, 7.2306e-09, 3.14079e-21, 5.94003e-37, 5.68759e-55, 1.17369e-74, 1.31538e-95, 1.49671e-117, 2.69363e-140, 
0.1815, 1, 0.740484, 0.0903969, 9.7165e-09, 5.08263e-21, 1.12547e-36, 1.23522e-54, 2.87451e-74, 3.58651e-95, 4.49635e-117, 8.83983e-140, 
0.1825, 1, 0.740484, 0.0977257, 1.30127e-08, 8.19388e-21, 2.1238e-36, 2.67124e-54, 7.00908e-74, 9.73485e-95, 1.34456e-116, 2.88744e-139, 
0.1835, 1, 0.740484, 0.105397, 1.73684e-08, 1.31599e-20, 3.99155e-36, 5.75237e-54, 1.70161e-73, 2.6305e-94, 4.00227e-116, 9.38768e-139, 
0.1845, 1, 0.740484, 0.113403, 2.31047e-08, 2.10567e-20, 7.4719e-36, 1.23356e-53, 4.11315e-73, 7.07637e-94, 1.18592e-115, 3.03803e-138, 
0.1855, 1, 0.740484, 0.121736, 3.06335e-08, 3.35671e-20, 1.39314e-35, 2.63427e-53, 9.89951e-73, 1.89521e-93, 3.49818e-115, 9.78645e-138, 
0.1865, 1, 0.740484, 0.130384, 4.04819e-08, 5.33133e-20, 2.58726e-35, 5.60227e-53, 2.37242e-72, 5.05353e-93, 1.02725e-114, 3.13814e-137, 
0.1875, 1, 0.740484, 0.139335, 5.3322e-08, 8.43658e-20, 4.78613e-35, 1.18654e-52, 5.66137e-72, 1.34163e-92, 3.00308e-114, 1.00172e-136, 
0.1885, 1, 0.740484, 0.148572, 7.00073e-08, 1.3302e-19, 8.81933e-35, 2.5028e-52, 1.34528e-71, 3.54635e-92, 8.74038e-114, 3.18315e-136, 
0.1895, 1, 0.740484, 0.15808, 9.16182e-08, 2.08978e-19, 1.61885e-34, 5.25784e-52, 3.18332e-71, 9.33375e-92, 2.53267e-113, 1.00697e-135, 
0.1905, 1, 0.740484, 0.167839, 1.19518e-07, 3.27135e-19, 2.96012e-34, 1.10012e-51, 7.50126e-71, 2.44606e-91, 7.30672e-113, 3.17133e-135, 
0.1915, 1, 0.740484, 0.17783, 1.55421e-07, 5.10277e-19, 5.39206e-34, 2.29261e-51, 1.7603e-70, 6.38302e-91, 2.09881e-112, 9.94348e-135, 
0.1925, 1, 0.740484, 0.188029, 2.01474e-07, 7.93142e-19, 9.78481e-34, 4.75877e-51, 4.11383e-70, 1.65861e-90, 6.00267e-112, 3.104e-134, 
0.1935, 1, 0.740484, 0.198415, 2.6036e-07, 1.22849e-18, 1.76895e-33, 9.83879e-51, 9.57477e-70, 4.29176e-90, 1.70941e-111, 9.64721e-134, 
0.1945, 1, 0.740484, 0.208962, 3.35416e-07, 1.89617e-18, 3.18606e-33, 2.0262e-50, 2.21943e-69, 1.10588e-89, 4.84719e-111, 2.98532e-133, 
0.1955, 1, 0.740484, 0.219645, 4.30784e-07, 2.91662e-18, 5.71713e-33, 4.15652e-50, 5.12389e-69, 2.83776e-89, 1.36864e-110, 9.19814e-133, 
0.1965, 1, 0.740484, 0.230437, 5.51583e-07, 4.47084e-18, 1.02211e-32, 8.49364e-50, 1.17818e-68, 7.25183e-89, 3.84814e-110, 2.82189e-132, 
0.1975, 1, 0.740484, 0.241312, 7.04124e-07, 6.82993e-18, 1.82066e-32, 1.72896e-49, 2.69829e-68, 1.84559e-88, 1.07743e-109, 8.62032e-132, 
0.1985, 1, 0.740484, 0.252243, 8.96154e-07, 1.03985e-17, 3.23128e-32, 3.506e-49, 6.15518e-68, 4.67789e-88, 3.0041e-109, 2.62216e-131, 
0.1995, 1, 0.740484, 0.263201, 1.13716e-06, 1.57784e-17, 5.71412e-32, 7.08253e-49, 1.39856e-67, 1.18087e-87, 8.34135e-109, 7.94256e-131, 
0.2005, 1, 0.740484, 0.274158, 1.43872e-06, 2.38618e-17, 1.00684e-31, 1.42536e-48, 3.16531e-67, 2.96895e-87, 2.30657e-108, 2.39572e-130, 
0.2015, 1, 0.740484, 0.285089, 1.81492e-06, 3.59666e-17, 1.76776e-31, 2.85777e-48, 7.1361e-67, 7.43468e-87, 6.3521e-108, 7.19612e-130, 
0.2025, 1, 0.740484, 0.295965, 2.28283e-06, 5.40335e-17, 3.09275e-31, 5.70834e-48, 1.60259e-66, 1.85435e-86, 1.74219e-107, 2.15257e-129, 
0.2035, 1, 0.740484, 0.30676, 2.86309e-06, 8.09103e-17, 5.39179e-31, 1.13601e-47, 3.5852e-66, 4.60679e-86, 4.759e-107, 6.41241e-129, 
0.2045, 1, 0.740484, 0.317449, 3.58054e-06, 1.20762e-16, 9.36698e-31, 2.25244e-47, 7.9899e-66, 1.13998e-85, 1.29475e-106, 1.90241e-128, 
0.2055, 1, 0.740484, 0.328007, 4.46505e-06, 1.79661e-16, 1.62164e-30, 4.44973e-47, 1.77386e-65, 2.80992e-85, 3.50845e-106, 5.62099e-128, 
0.2065, 1, 0.740484, 0.338411, 5.55236e-06, 2.66428e-16, 2.79773e-30, 8.75856e-47, 3.92331e-65, 6.89924e-85, 9.46924e-106, 1.65409e-127, 
0.2075, 1, 0.740484, 0.348638, 6.88509e-06, 3.93842e-16, 4.81022e-30, 1.71775e-46, 8.64482e-65, 1.68744e-84, 2.54563e-105, 4.84791e-127, 
0.2085, 1, 0.740484, 0.358667, 8.51399e-06, 5.80346e-16, 8.24215e-30, 3.3568e-46, 1.89774e-64, 4.11136e-84, 6.81657e-105, 1.41516e-126, 
0.2095, 1, 0.740484, 0.368479, 1.04992e-05, 8.5248e-16, 1.40748e-29, 6.53641e-46, 4.15054e-64, 9.97887e-84, 1.81818e-104, 4.11459e-126, 
0.2105, 1, 0.740484, 0.378056, 1.29119e-05, 1.24831e-15, 2.3954e-29, 1.26826e-45, 9.04417e-64, 2.41283e-83, 4.83078e-104, 1.19158e-125, 
0.2115, 1, 0.740484, 0.387383, 1.58358e-05, 1.82227e-15, 4.0631e-29, 2.45214e-45, 1.96354e-63, 5.81205e-83, 1.27855e-103, 3.43721e-125, 
0.2125, 1, 0.740484, 0.396444, 1.93694e-05, 2.65192e-15, 6.86895e-29, 4.72452e-45, 4.24743e-63, 1.39476e-82, 3.3709e-103, 9.87611e-125, 
0.2135, 1, 0.740484, 0.405228, 2.36282e-05, 3.84748e-15, 1.1574e-28, 9.07097e-45, 9.15456e-63, 3.33464e-82, 8.85344e-103, 2.82665e-124, 
0.2145, 1, 0.740484, 0.413723, 2.87466e-05, 5.56505e-15, 1.94379e-28, 1.73558e-44, 1.966e-62, 7.94299e-82, 2.31647e-102, 8.05883e-124, 
0.2155, 1, 0.740484, 0.42192, 3.48816e-05, 8.02502e-15, 3.25383e-28, 3.3093e-44, 4.20699e-62, 1.88501e-81, 6.03806e-102, 2.28874e-123, 
0.2165, 1, 0.740484, 0.429812, 4.2215e-05, 1.15376e-14, 5.42911e-28, 6.28839e-44, 8.9704e-62, 4.45707e-81, 1.56796e-101, 6.47524e-123, 
0.2175, 1, 0.740484, 0.437394, 5.09574e-05, 1.65382e-14, 9.02938e-28, 1.19087e-43, 1.90596e-61, 1.05002e-80, 4.05645e-101, 1.82497e-122, 
0.2185, 1, 0.740484, 0.444661, 6.13515e-05, 2.36358e-14, 1.4969e-27, 2.24758e-43, 4.03537e-61, 2.46473e-80, 1.04554e-100, 5.12401e-122, 
0.2195, 1, 0.740484, 0.451611, 7.36767e-05, 3.36799e-14, 2.47367e-27, 4.22771e-43, 8.51399e-61, 5.76463e-80, 2.68492e-100, 1.43325e-121, 
0.2205, 1, 0.740484, 0.458244, 8.82531e-05, 4.78518e-14, 4.07486e-27, 7.92576e-43, 1.79007e-60, 1.34343e-79, 6.86944e-100, 3.99399e-121, 
0.2215, 1, 0.740484, 0.464561, 0.000105447, 6.77889e-14, 6.69135e-27, 1.48092e-42, 3.7506e-60, 3.11964e-79, 1.75114e-99, 1.10884e-120, 
0.2225, 1, 0.740484, 0.470563, 0.000125674, 9.57551e-14, 1.09535e-26, 2.75793e-42, 7.83136e-60, 7.21861e-79, 4.44776e-99, 3.06702e-120, 
0.2235, 1, 0.740484, 0.476254, 0.00014941, 1.3487e-13, 1.78747e-26, 5.11926e-42, 1.62962e-59, 1.66444e-78, 1.12561e-98, 8.45201e-120, 
0.2245, 1, 0.740484, 0.481639, 0.00017719, 1.8942e-13, 2.9079e-26, 9.4713e-42, 3.37952e-59, 3.82433e-78, 2.83838e-98, 2.32064e-119, 
0.2255, 1, 0.740484, 0.486723, 0.000209621, 2.65279e-13, 4.71608e-26, 1.74662e-41, 6.98478e-59, 8.75642e-78, 7.13178e-98, 6.34846e-119, 
0.2265, 1, 0.740484, 0.491514, 0.000247385, 3.7047e-13, 7.62526e-26, 3.21058e-41, 1.43876e-58, 1.99797e-77, 1.78557e-97, 1.73041e-118, 
0.2275, 1, 0.740484, 0.496019, 0.000291248, 5.15923e-13, 1.22915e-25, 5.88264e-41, 2.95371e-58, 4.54306e-77, 4.4547e-97, 4.69959e-118, 
0.2285, 1, 0.740484, 0.500245, 0.000342068, 7.1648e-13, 1.97534e-25, 1.07441e-40, 6.04369e-58, 1.02947e-76, 1.10746e-96, 1.27177e-117, 
0.2295, 1, 0.740484, 0.504203, 0.0004008, 9.92247e-13, 3.165e-25, 1.95609e-40, 1.23253e-57, 2.32486e-76, 2.74356e-96, 3.42927e-117, 
0.2305, 1, 0.740484, 0.507902, 0.000468508, 1.37037e-12, 5.05597e-25, 3.55004e-40, 2.50531e-57, 5.23242e-76, 6.77309e-96, 9.21401e-117, 
0.2315, 1, 0.740484, 0.511351, 0.000546373, 1.88742e-12, 8.05275e-25, 6.42262e-40, 5.07576e-57, 1.17365e-75, 1.6663e-95, 2.46693e-116, 
0.2325, 1, 0.740484, 0.514562, 0.000635698, 2.59248e-12, 1.27879e-24, 1.15833e-39, 1.02501e-56, 2.62369e-75, 4.08525e-95, 6.58166e-116, 
0.2335, 1, 0.740484, 0.517544, 0.000737922, 3.5513e-12, 2.02479e-24, 2.08258e-39, 2.06321e-56, 5.84566e-75, 9.98144e-95, 1.74981e-115, 
0.2345, 1, 0.740484, 0.520308, 0.000854624, 4.85168e-12, 3.19661e-24, 3.73275e-39, 4.13962e-56, 1.2981e-74, 2.43044e-94, 4.63587e-115, 
0.2355, 1, 0.740484, 0.522866, 0.000987534, 6.61053e-12, 5.03196e-24, 6.66991e-39, 8.27913e-56, 2.87306e-74, 5.89793e-94, 1.22395e-114, 
0.2365, 1, 0.740484, 0.525228, 0.00113854, 8.9831e-12, 7.89823e-24, 1.18818e-38, 1.65053e-55, 6.33798e-74, 1.42642e-93, 3.22032e-114, 
0.2375, 1, 0.740484, 0.527405, 0.00130971, 1.2175e-11, 1.23616e-23, 2.1102e-38, 3.28008e-55, 1.39358e-73, 3.43822e-93, 8.44387e-114, 
0.2385, 1, 0.740484, 0.529407, 0.00150326, 1.64578e-11, 1.9292e-23, 3.73638e-38, 6.49792e-55, 3.05421e-73, 8.25975e-93, 2.20648e-113, 
0.2395, 1, 0.740484, 0.531245, 0.00172162, 2.21893e-11, 3.00226e-23, 6.59585e-38, 1.28322e-54, 6.67201e-73, 1.97767e-92, 5.74619e-113, 
0.2405, 1, 0.740484, 0.53293, 0.00196738, 2.98391e-11, 4.65899e-23, 1.16089e-37, 2.52622e-54, 1.45282e-72, 4.71958e-92, 1.49139e-112, 
0.2415, 1, 0.740484, 0.53447, 0.00224336, 4.00231e-11, 7.20966e-23, 2.03713e-37, 4.95785e-54, 3.15337e-72, 1.12259e-91, 3.85781e-112, 
0.2425, 1, 0.740484, 0.535876, 0.00255254, 5.35453e-11, 1.11256e-22, 3.56419e-37, 9.70003e-54, 6.82259e-72, 2.66143e-91, 9.94568e-112, 
0.2435, 1, 0.740484, 0.537158, 0.00289814, 7.14538e-11, 1.71209e-22, 6.21761e-37, 1.89198e-53, 1.47145e-71, 6.28915e-91, 2.55553e-111, 
0.2445, 1, 0.740484, 0.538323, 0.00328355, 9.51108e-11, 2.62743e-22, 1.08147e-36, 3.67903e-53, 3.16349e-71, 1.48135e-90, 6.54465e-111, 
0.2455, 1, 0.740484, 0.539381, 0.00371241, 1.26282e-10, 4.02106e-22, 1.87559e-36, 7.13229e-53, 6.77988e-71, 3.47795e-90, 1.67055e-110, 
0.2465, 1, 0.740484, 0.540339, 0.00418853, 1.67249e-10, 6.1371e-22, 3.24344e-36, 1.37851e-52, 1.4485e-70, 8.13938e-90, 4.25015e-110, 
0.2475, 1, 0.740484, 0.541206, 0.00471593, 2.20957e-10, 9.34128e-22, 5.59268e-36, 2.65633e-52, 3.08506e-70, 1.89876e-89, 1.07778e-109, 
0.2485, 1, 0.740484, 0.541989, 0.00529886, 2.9119e-10, 1.418e-21, 9.61587e-36, 5.10334e-52, 6.55032e-70, 4.41539e-89, 2.72423e-109, 
0.2495, 1, 0.740484, 0.542694, 0.00594172, 3.82804e-10, 2.14673e-21, 1.64861e-35, 9.77535e-52, 1.38651e-69, 1.02351e-88, 6.86359e-109, 
0.2505, 1, 0.740484, 0.543329, 0.00664912, 5.02013e-10, 3.24129e-21, 2.81849e-35, 1.8669e-51, 2.92584e-69, 2.36507e-88, 1.72369e-108, 
0.2515, 1, 0.740484, 0.543899, 0.00742585, 6.56746e-10, 4.88094e-21, 4.80493e-35, 3.55493e-51, 6.15537e-69, 5.44799e-88, 4.31495e-108, 
0.2525, 1, 0.740484, 0.54441, 0.00827685, 8.57097e-10, 7.33061e-21, 8.16844e-35, 6.7494e-51, 1.29103e-68, 1.25105e-87, 1.07673e-107, 
0.2535, 1, 0.740484, 0.544867, 0.00920721, 1.11588e-09, 1.09808e-20, 1.38477e-34, 1.27771e-50, 2.69966e-68, 2.86392e-87, 2.67829e-107, 
0.2545, 1, 0.740484, 0.545275, 0.0102221, 1.44934e-09, 1.64056e-20, 2.34104e-34, 2.41176e-50, 5.62827e-68, 6.53592e-87, 6.64105e-107, 
0.2555, 1, 0.740484, 0.545639, 0.011327, 1.87798e-09, 2.44468e-20, 3.94674e-34, 4.53924e-50, 1.16988e-67, 1.48702e-86, 1.64153e-106, 
0.2565, 1, 0.740484, 0.545963, 0.0125272, 2.42764e-09, 3.6335e-20, 6.63551e-34, 8.51886e-50, 2.42445e-67, 3.37286e-86, 4.04486e-106, 
0.2575, 1, 0.740484, 0.546251, 0.0138281, 3.13083e-09, 5.38655e-20, 1.11255e-33, 1.59418e-49, 5.00956e-67, 7.62704e-86, 9.93582e-106, 
0.2585, 1, 0.740484, 0.546507, 0.0152354, 4.02827e-09, 7.96497e-20, 1.86031e-33, 2.97479e-49, 1.03206e-66, 1.71948e-85, 2.43309e-105, 
0.2595, 1, 0.740484, 0.546733, 0.0167544, 5.17096e-09, 1.17477e-19, 3.10222e-33, 5.53534e-49, 2.12e-66, 3.86481e-85, 5.93978e-105, 
0.2605, 1, 0.740484, 0.546933, 0.0183908, 6.62247e-09, 1.72829e-19, 5.15929e-33, 1.02709e-48, 4.34209e-66, 8.66075e-85, 1.4456e-104, 
0.2615, 1, 0.740484, 0.54711, 0.0201499, 8.46198e-09, 2.53623e-19, 8.55741e-33, 1.90043e-48, 8.86745e-66, 1.93502e-84, 3.50752e-104, 
0.2625, 1, 0.740484, 0.547266, 0.0220371, 1.07878e-08, 3.71254e-19, 1.41558e-32, 3.50657e-48, 1.80569e-65, 4.31044e-84, 8.48457e-104, 
0.2635, 1, 0.740484, 0.547403, 0.0240575, 1.37217e-08, 5.42088e-19, 2.33548e-32, 6.45219e-48, 3.66637e-65, 9.57354e-84, 2.04618e-103, 
0.2645, 1, 0.740484, 0.547523, 0.0262162, 1.74142e-08, 7.89569e-19, 3.84299e-32, 1.18394e-47, 7.42312e-65, 2.12004e-83, 4.9198e-103, 
0.2655, 1, 0.740484, 0.547628, 0.028518, 2.20508e-08, 1.1472e-18, 6.30696e-32, 2.1665e-47, 1.49864e-64, 4.68103e-83, 1.17936e-102, 
0.2665, 1, 0.740484, 0.547721, 0.0309675, 2.78597e-08, 1.66273e-18, 1.03237e-31, 3.95364e-47, 3.01701e-64, 1.03055e-82, 2.8187e-102, 
0.2675, 1, 0.740484, 0.547801, 0.0335689, 3.51207e-08, 2.40404e-18, 1.68547e-31, 7.19536e-47, 6.0566e-64, 2.26224e-82, 6.71677e-102, 
0.2685, 1, 0.740484, 0.547872, 0.0363262, 4.41767e-08, 3.46742e-18, 2.74462e-31, 1.30596e-46, 1.21244e-63, 4.95165e-82, 1.59582e-101, 
0.2695, 1, 0.740484, 0.547933, 0.0392429, 5.54459e-08, 4.98908e-18, 4.45782e-31, 2.36393e-46, 2.42034e-63, 1.08071e-81, 3.78033e-101, 
0.2705, 1, 0.740484, 0.547987, 0.0423223, 6.94382e-08, 7.16128e-18, 7.22188e-31, 4.26748e-46, 4.81817e-63, 2.35194e-81, 8.92894e-101, 
0.2715, 1, 0.740484, 0.548033, 0.0455671, 8.67731e-08, 1.02546e-17, 1.167e-30, 7.68331e-46, 9.565e-63, 5.10391e-81, 2.10282e-100, 
0.2725, 1, 0.740484, 0.548073, 0.0489795, 1.08202e-07, 1.46493e-17, 1.88099e-30, 1.37965e-45, 1.8936e-62, 1.10445e-80, 4.93788e-100, 
0.2735, 1, 0.740484, 0.548108, 0.0525613, 1.34633e-07, 2.08777e-17, 3.02416e-30, 2.47081e-45, 3.73853e-62, 2.38321e-80, 1.15617e-99, 
0.2745, 1, 0.740484, 0.548138, 0.0563136, 1.67164e-07, 2.96842e-17, 4.84989e-30, 4.41332e-45, 7.3608e-62, 5.12809e-80, 2.6993e-99, 
0.2755, 1, 0.740484, 0.548164, 0.0602371, 2.07116e-07, 4.21064e-17, 7.7584e-30, 7.86233e-45, 1.44533e-61, 1.10035e-79, 6.28399e-99, 
0.2765, 1, 0.740484, 0.548186, 0.0643319, 2.56074e-07, 5.9588e-17, 1.23803e-29, 1.39702e-44, 2.8303e-61, 2.3545e-79, 1.45874e-98, 
0.2775, 1, 0.740484, 0.548206, 0.0685972, 3.15942e-07, 8.41318e-17, 1.97066e-29, 2.47586e-44, 5.52749e-61, 5.02409e-79, 3.37666e-98, 
0.2785, 1, 0.740484, 0.548222, 0.0730319, 3.88994e-07, 1.18511e-16, 3.12913e-29, 4.37648e-44, 1.07661e-60, 1.0691e-78, 7.79409e-98, 
0.2795, 1, 0.740484, 0.548236, 0.0776341, 4.77944e-07, 1.66555e-16, 4.95641e-29, 7.71625e-44, 2.09134e-60, 2.26872e-78, 1.79399e-97, 
0.2805, 1, 0.740484, 0.548249, 0.0824013, 5.86022e-07, 2.33541e-16, 7.83161e-29, 1.35698e-43, 4.05172e-60, 4.80125e-78, 4.1177e-97, 
0.2815, 1, 0.740484, 0.548259, 0.0873302, 7.17068e-07, 3.26724e-16, 1.23446e-28, 2.38031e-43, 7.82894e-60, 1.01331e-77, 9.4249e-97, 
0.2825, 1, 0.740484, 0.548268, 0.092417, 8.75628e-07, 4.56052e-16, 1.94113e-28, 4.16476e-43, 1.50876e-59, 2.13282e-77, 2.15125e-96, 
0.2835, 1, 0.740484, 0.548276, 0.0976571, 1.06708e-06, 6.3514e-16, 3.04498e-28, 7.26857e-43, 2.90002e-59, 4.47704e-77, 4.89667e-96, 
0.2845, 1, 0.740484, 0.548282, 0.103045, 1.29777e-06, 8.82572e-16, 4.76512e-28, 1.26536e-42, 5.55962e-59, 9.37256e-77, 1.11151e-95, 
0.2855, 1, 0.740484, 0.548287, 0.108576, 1.57517e-06, 1.22366e-15, 7.43921e-28, 2.19732e-42, 1.06307e-58, 1.95687e-76, 2.51613e-95, 
0.2865, 1, 0.740484, 0.548292, 0.114242, 1.90805e-06, 1.69281e-15, 1.15864e-27, 3.80617e-42, 2.02745e-58, 4.0748e-76, 5.68022e-95, 
0.2875, 1, 0.740484, 0.548296, 0.120037, 2.30668e-06, 2.33666e-15, 1.80029e-27, 6.57665e-42, 3.85675e-58, 8.46248e-76, 1.27884e-94, 
0.2885, 1, 0.740484, 0.548299, 0.125954, 2.7831e-06, 3.21831e-15, 2.79072e-27, 1.13357e-41, 7.31777e-58, 1.75283e-75, 2.87136e-94, 
0.2895, 1, 0.740484, 0.548302, 0.131983, 3.35134e-06, 4.42292e-15, 4.31591e-27, 1.94906e-41, 1.38492e-57, 3.62108e-75, 6.42964e-94, 
0.2905, 1, 0.740484, 0.548305, 0.138117, 4.02771e-06, 6.06519e-15, 6.6591e-27, 3.343e-41, 2.61437e-57, 7.46102e-75, 1.43588e-93, 
